time,CH1
-0.3186,2.64
-0.3185,2.71
-0.3184,2.43
-0.3183,1.97
-0.3182,1.6400000000000001
-0.3181,1.36
-0.318,1.11
-0.31789999999999996,0.9500000000000001
-0.31779999999999997,0.78
-0.3177,0.63
-0.3176,0.52
-0.3175,0.44
-0.3174,0.4
-0.3173,0.32
-0.3172,0.3
-0.3171,0.29
-0.317,0.26
-0.31689999999999996,0.36
-0.31679999999999997,0.5
-0.3167,0.62
-0.3166,0.72
-0.3165,0.79
-0.3164,0.9400000000000001
-0.3163,1.16
-0.3162,1.34
-0.3161,1.48
-0.316,1.61
-0.31589999999999996,1.67
-0.31579999999999997,1.67
-0.3157,1.67
-0.3156,1.6500000000000001
-0.3155,1.6500000000000001
-0.3154,1.71
-0.3153,1.9100000000000001
-0.3152,2.06
-0.3151,2.2
-0.315,2.29
-0.31489999999999996,2.2800000000000002
-0.31479999999999997,1.82
-0.3147,1.49
-0.3146,1.22
-0.3145,1.0
-0.3144,0.93
-0.3143,1.1
-0.3142,1.27
-0.3141,1.3800000000000001
-0.314,1.46
-0.31389999999999996,1.54
-0.31379999999999997,1.34
-0.3137,1.19
-0.3136,1.09
-0.3135,0.99
-0.3134,0.91
-0.3133,1.27
-0.3132,1.54
-0.3131,1.76
-0.313,1.95
-0.31289999999999996,2.06
-0.31279999999999997,1.69
-0.3127,1.4000000000000001
-0.3126,1.16
-0.3125,0.97
-0.3124,0.8300000000000001
-0.3123,0.91
-0.3122,0.98
-0.3121,1.03
-0.312,1.07
-0.31189999999999996,1.09
-0.31179999999999997,1.28
-0.3117,1.46
-0.3116,1.6
-0.3115,1.71
-0.3114,1.8
-0.3113,2.0100000000000002
-0.31120000000000003,2.2
-0.3111,2.37
-0.311,2.49
-0.31089999999999995,2.6
-0.31079999999999997,2.41
-0.3107,2.21
-0.3106,2.02
-0.3105,1.9100000000000001
-0.3104,1.77
-0.3103,1.6
-0.31020000000000003,1.43
-0.3101,1.29
-0.31,1.1500000000000001
-0.30989999999999995,1.07
-0.30979999999999996,0.92
-0.3097,0.81
-0.3096,0.73
-0.3095,0.65
-0.3094,0.6
-0.3093,0.54
-0.30920000000000003,0.48
-0.3091,0.44
-0.309,0.4
-0.30889999999999995,0.38
-0.30879999999999996,0.43
-0.3087,0.47000000000000003
-0.3086,0.51
-0.3085,0.53
-0.3084,0.56
-0.3083,0.5
-0.30820000000000003,0.41000000000000003
-0.3081,0.35000000000000003
-0.308,0.3
-0.30789999999999995,0.26
-0.30779999999999996,0.5
-0.3077,0.9
-0.3076,1.2
-0.3075,1.45
-0.3074,1.6400000000000001
-0.3073,1.69
-0.30720000000000003,1.51
-0.3071,1.3800000000000001
-0.307,1.27
-0.30689999999999995,1.18
-0.30679999999999996,1.03
-0.3067,0.88
-0.3066,0.75
-0.3065,0.67
-0.3064,0.58
-0.3063,0.65
-0.3062,0.98
-0.3061,1.25
-0.306,1.47
-0.30589999999999995,1.62
-0.30579999999999996,1.62
-0.30569999999999997,1.33
-0.3056,1.08
-0.3055,0.93
-0.3054,0.8
-0.3053,0.76
-0.3052,1.19
-0.3051,1.51
-0.305,1.77
-0.3049,1.97
-0.30479999999999996,2.09
-0.30469999999999997,1.8800000000000001
-0.3046,1.72
-0.3045,1.58
-0.3044,1.49
-0.3043,1.4000000000000001
-0.3042,1.19
-0.3041,1.07
-0.304,0.98
-0.3039,0.88
-0.30379999999999996,0.81
-0.30369999999999997,0.73
-0.3036,0.66
-0.3035,0.6
-0.3034,0.55
-0.3033,0.51
-0.3032,0.41000000000000003
-0.3031,0.35000000000000003
-0.303,0.29
-0.3029,0.24
-0.30279999999999996,0.2
-0.30269999999999997,0.46
-0.3026,0.63
-0.3025,0.78
-0.3024,0.88
-0.3023,0.99
-0.3022,1.31
-0.3021,1.59
-0.302,1.82
-0.3019,2.02
-0.30179999999999996,2.16
-0.30169999999999997,1.86
-0.3016,1.6
-0.3015,1.3900000000000001
-0.3014,1.21
-0.3013,1.07
-0.3012,1.1300000000000001
-0.3011,1.25
-0.301,1.31
-0.3009,1.37
-0.30079999999999996,1.4000000000000001
-0.30069999999999997,1.67
-0.3006,1.98
-0.3005,2.2
-0.3004,2.39
-0.3003,2.5300000000000002
-0.3002,2.29
-0.3001,1.94
-0.3,1.67
-0.2999,1.45
-0.29979999999999996,1.29
-0.29969999999999997,1.42
-0.2996,1.58
-0.2995,1.73
-0.2994,1.85
-0.2993,1.95
-0.2992,1.93
-0.2991,1.83
-0.299,1.77
-0.2989,1.71
-0.29879999999999995,1.69
-0.29869999999999997,1.68
-0.2986,1.7
-0.2985,1.72
-0.2984,1.71
-0.2983,1.73
-0.2982,1.56
-0.29810000000000003,1.3
-0.298,1.08
