CH1,CH3,CH4,Ts
-1.609921875e+2,3.739375000e+1,-1.230005000e+1,
-1.600000000e+2,3.740000000e+1,-1.265670625e+1,
-1.610000000e+2,3.738593750e+1,-1.220470625e+1,
-1.580000000e+2,3.780000000e+1,-1.247590625e+1,
-1.600078125e+2,3.739843750e+1,-1.238550625e+1,
-1.570156250e+2,3.760000000e+1,-1.256489375e+1,
-1.580000000e+2,3.720000000e+1,-1.256630625e+1,
-1.580156250e+2,3.760000000e+1,-1.265529375e+1,
-1.579921875e+2,3.741093750e+1,-1.256701250e+1,
-1.600390625e+2,3.698593750e+1,-1.229298750e+1,
-1.610156250e+2,3.780000000e+1,-1.220400000e+1,
-1.609843750e+2,3.700000000e+1,-1.238126875e+1,
-1.579609375e+2,3.760000000e+1,-1.256560000e+1,
-1.580390625e+2,3.739687500e+1,-1.247590625e+1,
-1.600156250e+2,3.759843750e+1,-1.238550625e+1,
-1.589765625e+2,3.781718750e+1,-1.238409375e+1,
-1.580078125e+2,3.699843750e+1,-1.247520000e+1,
-1.579843750e+2,3.740000000e+1,-1.247520000e+1,
-1.590078125e+2,3.760000000e+1,-1.247520000e+1,
-1.570000000e+2,3.760625000e+1,-1.247590625e+1,
-1.599843750e+2,3.799687500e+1,-1.247520000e+1,
-1.580468750e+2,3.740000000e+1,-1.229440000e+1,
-1.569531250e+2,3.801406250e+1,-1.238480000e+1,
-1.600000000e+2,3.700000000e+1,-1.229510625e+1,
-1.559375000e+2,3.799531250e+1,-1.238480000e+1,
-1.550312500e+2,3.800000000e+1,-1.238338750e+1,
-1.580078125e+2,3.800000000e+1,-1.220541250e+1,
-1.570000000e+2,3.780156250e+1,-1.238480000e+1,
-1.570078125e+2,3.740625000e+1,-1.265600000e+1,
-1.580156250e+2,3.719843750e+1,-1.238550625e+1,
-1.600000000e+2,3.740000000e+1,-1.256489375e+1,
-1.580000000e+2,3.739687500e+1,-1.238480000e+1,
-1.590000000e+2,3.800000000e+1,-1.247590625e+1,
-1.610000000e+2,3.739687500e+1,-1.229369375e+1,
-1.609843750e+2,3.740000000e+1,-1.247520000e+1,
-1.560078125e+2,3.759531250e+1,-1.220965000e+1,
-1.589921875e+2,3.779843750e+1,-1.220046875e+1,
-1.580000000e+2,3.800000000e+1,-1.256630625e+1,
-1.600156250e+2,3.760312500e+1,-1.229086875e+1,
-1.579687500e+2,3.820156250e+1,-1.220400000e+1,
-1.560156250e+2,3.759687500e+1,-1.238621250e+1,
-1.590156250e+2,3.740000000e+1,-1.247520000e+1,
-1.580156250e+2,3.779687500e+1,-1.256560000e+1,
-1.589687500e+2,3.800000000e+1,-1.220400000e+1,
-1.600156250e+2,3.760312500e+1,-1.247520000e+1,
-1.580390625e+2,3.720625000e+1,-1.211360000e+1,
-1.579765625e+2,3.820156250e+1,-1.238268125e+1,
-1.580312500e+2,3.760781250e+1,-1.229440000e+1,
-1.570000000e+2,3.760000000e+1,-1.229440000e+1,
-1.590312500e+2,3.739687500e+1,-1.220400000e+1,
-1.599921875e+2,3.819062500e+1,-1.220541250e+1,
-1.559921875e+2,3.818593750e+1,-1.193491875e+1,
-1.580078125e+2,3.680156250e+1,-1.247378750e+1,
-1.579921875e+2,3.820000000e+1,-1.229440000e+1,
-1.580000000e+2,3.760625000e+1,-1.238480000e+1,
-1.580000000e+2,3.779218750e+1,-1.220400000e+1,
-1.600000000e+2,3.760000000e+1,-1.238480000e+1,
-1.580312500e+2,3.759687500e+1,-1.238762500e+1,
-1.570000000e+2,3.720156250e+1,-1.265529375e+1,
-1.589687500e+2,3.760312500e+1,-1.229369375e+1,
-1.610234375e+2,3.760468750e+1,-1.238691875e+1,
-1.570703125e+2,3.819843750e+1,-1.247520000e+1,
-1.560546875e+2,3.779687500e+1,-1.247520000e+1,
-1.610234375e+2,3.760000000e+1,-1.238621250e+1,
-1.590000000e+2,3.720156250e+1,-1.247449375e+1,
-1.600000000e+2,3.760000000e+1,-1.220400000e+1,
-1.580000000e+2,3.740000000e+1,-1.229934375e+1,
-1.590000000e+2,3.780156250e+1,-1.265458750e+1,
-1.580000000e+2,3.760468750e+1,-1.220753125e+1,
-1.580078125e+2,3.760000000e+1,-1.229440000e+1,
-1.600000000e+2,3.760156250e+1,-1.247590625e+1,
-1.580078125e+2,3.779375000e+1,-1.238480000e+1,
-1.580000000e+2,3.740156250e+1,-1.247449375e+1,
-1.599921875e+2,3.840312500e+1,-1.256560000e+1,
-1.599843750e+2,3.760468750e+1,-1.239045000e+1,
-1.620000000e+2,3.719687500e+1,-1.220400000e+1,
-1.600156250e+2,3.760156250e+1,-1.238833125e+1,
-1.590000000e+2,3.759843750e+1,-1.247520000e+1,
-1.600078125e+2,3.780468750e+1,-1.238409375e+1,
-1.600078125e+2,3.819687500e+1,-1.238550625e+1,
-1.610000000e+2,3.759218750e+1,-1.238550625e+1,
-1.610000000e+2,3.758906250e+1,-1.229510625e+1,
-1.589921875e+2,3.800156250e+1,-1.229440000e+1,
-1.590000000e+2,3.799531250e+1,-1.229440000e+1,
-1.600312500e+2,3.760000000e+1,-1.229440000e+1,
-1.569921875e+2,3.800000000e+1,-1.247449375e+1,
-1.619765625e+2,3.799375000e+1,-1.211360000e+1,
-1.580781250e+2,3.760156250e+1,-1.247520000e+1,
-1.559687500e+2,3.761093750e+1,-1.256630625e+1,
-1.590000000e+2,3.720000000e+1,-1.247449375e+1,
-1.570234375e+2,3.760468750e+1,-1.229510625e+1,
-1.609921875e+2,3.759843750e+1,-1.238550625e+1,
-1.559765625e+2,3.720468750e+1,-1.229440000e+1,
-1.590234375e+2,3.800000000e+1,-1.238480000e+1,
-1.569921875e+2,3.740312500e+1,-1.229510625e+1,
-1.589687500e+2,3.800000000e+1,-1.220470625e+1,
-1.590625000e+2,3.819843750e+1,-1.238621250e+1,
-1.560000000e+2,3.799687500e+1,-1.247449375e+1,
-1.599921875e+2,3.759843750e+1,-1.238268125e+1,
-1.580468750e+2,3.780156250e+1,-1.238550625e+1,
-1.559921875e+2,3.760000000e+1,-1.247520000e+1,
-1.589453125e+2,3.740000000e+1,-1.247520000e+1,
-1.599921875e+2,3.760312500e+1,-1.238480000e+1,
-1.590000000e+2,3.779843750e+1,-1.238550625e+1,
-1.590000000e+2,3.740000000e+1,-1.247449375e+1,
-1.580000000e+2,3.780312500e+1,-1.220470625e+1,
-1.590078125e+2,3.760000000e+1,-1.229369375e+1,
-1.560000000e+2,3.740156250e+1,-1.238409375e+1,
-1.580000000e+2,3.739531250e+1,-1.229440000e+1,
-1.569921875e+2,3.780000000e+1,-1.238409375e+1,
-1.609921875e+2,3.760000000e+1,-1.238480000e+1,
-1.590078125e+2,3.780156250e+1,-1.229440000e+1,
-1.600156250e+2,3.760000000e+1,-1.247308125e+1,
-1.560078125e+2,3.719843750e+1,-1.256630625e+1,
-1.579765625e+2,3.799218750e+1,-1.238550625e+1,
-1.580078125e+2,3.759687500e+1,-1.256560000e+1,
-1.570000000e+2,3.740000000e+1,-1.256277500e+1,
-1.590078125e+2,3.740000000e+1,-1.238550625e+1,
-1.579843750e+2,3.761093750e+1,-1.256771875e+1,
-1.580234375e+2,3.799843750e+1,-1.247166875e+1,
-1.589843750e+2,3.800468750e+1,-1.229581250e+1,
-1.560000000e+2,3.861093750e+1,-1.256418750e+1,
-1.590000000e+2,3.760625000e+1,-1.238762500e+1,
-1.569921875e+2,3.780625000e+1,-1.229581250e+1,
-1.619687500e+2,3.820156250e+1,-1.238550625e+1,
-1.600546875e+2,3.820000000e+1,-1.220400000e+1,
-1.589687500e+2,3.820000000e+1,-1.247520000e+1,
-1.610234375e+2,3.740000000e+1,-1.238903750e+1,
-1.579531250e+2,3.798906250e+1,-1.220329375e+1,
-1.569765625e+2,3.779843750e+1,-1.247590625e+1,
-1.560234375e+2,3.760000000e+1,-1.238550625e+1,
-1.600078125e+2,3.780000000e+1,-1.238480000e+1,
-1.580078125e+2,3.800156250e+1,-1.247520000e+1,
-1.610234375e+2,3.819531250e+1,-1.247520000e+1,
-1.589687500e+2,3.760625000e+1,-1.256842500e+1,
-1.570000000e+2,3.780000000e+1,-1.229369375e+1,
-1.589765625e+2,3.759531250e+1,-1.238480000e+1,
-1.599843750e+2,3.740468750e+1,-1.220400000e+1,
-1.610078125e+2,3.800000000e+1,-1.238691875e+1,
-1.590156250e+2,3.739531250e+1,-1.238550625e+1,
-1.590078125e+2,3.759687500e+1,-1.247449375e+1,
-1.580078125e+2,3.740156250e+1,-1.256560000e+1,
-1.589843750e+2,3.740000000e+1,-1.247520000e+1,
-1.570156250e+2,3.760781250e+1,-1.247520000e+1,
-1.620390625e+2,3.840000000e+1,-1.229440000e+1,
-1.609843750e+2,3.738750000e+1,-1.238550625e+1,
-1.580000000e+2,3.760000000e+1,-1.247520000e+1,
-1.590000000e+2,3.839687500e+1,-1.247661250e+1,
-1.579921875e+2,3.800312500e+1,-1.220400000e+1,
-1.570078125e+2,3.760000000e+1,-1.247308125e+1,
-1.569921875e+2,3.720000000e+1,-1.238621250e+1,
-1.590156250e+2,3.740156250e+1,-1.220400000e+1,
-1.610000000e+2,3.760312500e+1,-1.229440000e+1,
-1.600078125e+2,3.780000000e+1,-1.238691875e+1,
-1.589921875e+2,3.761406250e+1,-1.211430625e+1,
-1.600000000e+2,3.740156250e+1,-1.229369375e+1,
-1.580000000e+2,3.760156250e+1,-1.229581250e+1,
-1.590156250e+2,3.739375000e+1,-1.257195625e+1,
-1.590000000e+2,3.721406250e+1,-1.265388125e+1,
-1.600078125e+2,3.779687500e+1,-1.238480000e+1,
-1.610000000e+2,3.720000000e+1,-1.256560000e+1,
-1.590000000e+2,3.800468750e+1,-1.238480000e+1,
-1.580000000e+2,3.780000000e+1,-1.256560000e+1,
-1.600000000e+2,3.780000000e+1,-1.247237500e+1,
-1.600000000e+2,3.800000000e+1,-1.211360000e+1,
-1.609921875e+2,3.800000000e+1,-1.229298750e+1,
-1.600390625e+2,3.820312500e+1,-1.256560000e+1,
-1.580000000e+2,3.760156250e+1,-1.229440000e+1,
-1.600312500e+2,3.800000000e+1,-1.256489375e+1,
-1.600078125e+2,3.740156250e+1,-1.247449375e+1,
-1.610000000e+2,3.740625000e+1,-1.229440000e+1,
-1.589687500e+2,3.780156250e+1,-1.247449375e+1,
-1.590234375e+2,3.760000000e+1,-1.247520000e+1,
-1.600078125e+2,3.739687500e+1,-1.229581250e+1,
-1.590312500e+2,3.820000000e+1,-1.220400000e+1,
-1.580156250e+2,3.740937500e+1,-1.229440000e+1,
-1.580000000e+2,3.680000000e+1,-1.238409375e+1,
-1.590156250e+2,3.721250000e+1,-1.229440000e+1,
-1.579921875e+2,3.760000000e+1,-1.238480000e+1,
-1.609843750e+2,3.740000000e+1,-1.229440000e+1,
-1.600390625e+2,3.758906250e+1,-1.265529375e+1,
-1.600156250e+2,3.800000000e+1,-1.238550625e+1,
-1.599843750e+2,3.740000000e+1,-1.247520000e+1,
-1.579609375e+2,3.760156250e+1,-1.238550625e+1,
-1.570312500e+2,3.740000000e+1,-1.265600000e+1,
-1.610078125e+2,3.760000000e+1,-1.238126875e+1,
-1.580000000e+2,3.780000000e+1,-1.211289375e+1,
-1.600000000e+2,3.761875000e+1,-1.219976250e+1,
-1.600000000e+2,3.719843750e+1,-1.256560000e+1,
-1.610000000e+2,3.780468750e+1,-1.256560000e+1,
-1.600000000e+2,3.779375000e+1,-1.220753125e+1,
-1.580000000e+2,3.740000000e+1,-1.220400000e+1,
-1.590000000e+2,3.840468750e+1,-1.229440000e+1,
-1.589921875e+2,3.801562500e+1,-1.247520000e+1,
-1.600000000e+2,3.779687500e+1,-1.238480000e+1,
-1.579921875e+2,3.800312500e+1,-1.238409375e+1,
-1.600234375e+2,3.778593750e+1,-1.220400000e+1,
-1.610390625e+2,3.720312500e+1,-1.238550625e+1,
-1.629921875e+2,3.800468750e+1,-1.229722500e+1,
-1.599843750e+2,3.759687500e+1,-1.256560000e+1,
-1.580000000e+2,3.779687500e+1,-1.229510625e+1,
-1.590156250e+2,3.740000000e+1,-1.238480000e+1,
-1.610000000e+2,3.720312500e+1,-1.229581250e+1,
-1.600000000e+2,3.759843750e+1,-1.229369375e+1,
-1.610078125e+2,3.740156250e+1,-1.247590625e+1,
-1.580156250e+2,3.720156250e+1,-1.238621250e+1,
-1.599765625e+2,3.779062500e+1,-1.229369375e+1,
-1.599843750e+2,3.780625000e+1,-1.247661250e+1,
-1.599921875e+2,3.740156250e+1,-1.247520000e+1,
-1.590000000e+2,3.719843750e+1,-1.247731875e+1,
-1.579765625e+2,3.780000000e+1,-1.229440000e+1,
-1.570000000e+2,3.798906250e+1,-1.238480000e+1,
-1.580234375e+2,3.719843750e+1,-1.238409375e+1,
-1.590000000e+2,3.818125000e+1,-1.247661250e+1,
-1.580156250e+2,3.779687500e+1,-1.238480000e+1,
-1.579921875e+2,3.760000000e+1,-1.265670625e+1,
-1.589921875e+2,3.720000000e+1,-1.229369375e+1,
-1.600000000e+2,3.760625000e+1,-1.256842500e+1,
-1.600468750e+2,3.759531250e+1,-1.238480000e+1,
-1.570000000e+2,3.739843750e+1,-1.220400000e+1,
-1.609140625e+2,3.778593750e+1,-1.247308125e+1,
-1.619453125e+2,3.780000000e+1,-1.256630625e+1,
-1.569687500e+2,3.760000000e+1,-1.247520000e+1,
-1.590546875e+2,3.779843750e+1,-1.229298750e+1,
-1.609921875e+2,3.739687500e+1,-1.220400000e+1,
-1.570000000e+2,3.759375000e+1,-1.238480000e+1,
-1.570156250e+2,3.780937500e+1,-1.256560000e+1,
-1.600156250e+2,3.700468750e+1,-1.238621250e+1,
-1.610000000e+2,3.739375000e+1,-1.229510625e+1,
-1.600000000e+2,3.760000000e+1,-1.220400000e+1,
-1.590000000e+2,3.740156250e+1,-1.238338750e+1,
-1.600000000e+2,3.780000000e+1,-1.256771875e+1,
-1.620000000e+2,3.760000000e+1,-1.220400000e+1,
-1.590078125e+2,3.820937500e+1,-1.228945625e+1,
-1.600078125e+2,3.740000000e+1,-1.247590625e+1,
-1.570000000e+2,3.820000000e+1,-1.229228125e+1,
-1.570625000e+2,3.718281250e+1,-1.229651875e+1,
-1.630078125e+2,3.742343750e+1,-1.247520000e+1,
-1.569453125e+2,3.860000000e+1,-1.238197500e+1,
-1.560000000e+2,3.760000000e+1,-1.220400000e+1,
-1.568984375e+2,3.759843750e+1,-1.247520000e+1,
-1.629765625e+2,3.780000000e+1,-1.247590625e+1,
-1.590625000e+2,3.800000000e+1,-1.247520000e+1,
-1.579921875e+2,3.759375000e+1,-1.238409375e+1,
-1.579765625e+2,3.699843750e+1,-1.220400000e+1,
-1.599843750e+2,3.718750000e+1,-1.238480000e+1,
-1.590390625e+2,3.800156250e+1,-1.247802500e+1,
-1.579921875e+2,3.740312500e+1,-1.202673125e+1,
-1.580078125e+2,3.799218750e+1,-1.211289375e+1,
-1.600078125e+2,3.819531250e+1,-1.220541250e+1,
-1.590000000e+2,3.759531250e+1,-1.247449375e+1,
-1.599843750e+2,3.760000000e+1,-1.238480000e+1,
-1.570000000e+2,3.779843750e+1,-1.265600000e+1,
-1.600000000e+2,3.761718750e+1,-1.239256875e+1,
-1.590781250e+2,3.739843750e+1,-1.238480000e+1,
-1.559843750e+2,3.779843750e+1,-1.247590625e+1,
-1.609843750e+2,3.698593750e+1,-1.238126875e+1,
-1.600234375e+2,3.720625000e+1,-1.220470625e+1,
-1.590156250e+2,3.740625000e+1,-1.247802500e+1,
-1.580078125e+2,3.780000000e+1,-1.247520000e+1,
-1.580156250e+2,3.719687500e+1,-1.220400000e+1,
-1.579687500e+2,3.700000000e+1,-1.220611875e+1,
-1.560078125e+2,3.800625000e+1,-1.238480000e+1,
-1.600078125e+2,3.759531250e+1,-1.229440000e+1,
-1.570000000e+2,3.780000000e+1,-1.247731875e+1,
-1.589921875e+2,3.780000000e+1,-1.256489375e+1,
-1.600000000e+2,3.780625000e+1,-1.238621250e+1,
-1.580000000e+2,3.740156250e+1,-1.229440000e+1,
-1.590000000e+2,3.760625000e+1,-1.229510625e+1,
-1.580000000e+2,3.799687500e+1,-1.238409375e+1,
-1.590000000e+2,3.739843750e+1,-1.247590625e+1,
-1.580000000e+2,3.760156250e+1,-1.229369375e+1,
-1.589843750e+2,3.740000000e+1,-1.229581250e+1,
-1.600000000e+2,3.760000000e+1,-1.220470625e+1,
-1.600000000e+2,3.760312500e+1,-1.247590625e+1,
-1.600000000e+2,3.820156250e+1,-1.229440000e+1,
-1.590000000e+2,3.759218750e+1,-1.247731875e+1,
-1.600078125e+2,3.719687500e+1,-1.247166875e+1,
-1.610000000e+2,3.741250000e+1,-1.229440000e+1,
-1.600000000e+2,3.820625000e+1,-1.247308125e+1,
-1.559921875e+2,3.739687500e+1,-1.238338750e+1,
-1.579921875e+2,3.760156250e+1,-1.211360000e+1,
-1.580234375e+2,3.740000000e+1,-1.238480000e+1,
-1.569921875e+2,3.760000000e+1,-1.229440000e+1,
-1.599609375e+2,3.799062500e+1,-1.229440000e+1,
-1.610234375e+2,3.719843750e+1,-1.238480000e+1,
-1.590156250e+2,3.818281250e+1,-1.256418750e+1,
-1.590000000e+2,3.760000000e+1,-1.247378750e+1,
-1.580000000e+2,3.740468750e+1,-1.211430625e+1,
-1.590156250e+2,3.759843750e+1,-1.238833125e+1,
-1.590000000e+2,3.700156250e+1,-1.247520000e+1,
-1.590000000e+2,3.780625000e+1,-1.229581250e+1,
-1.590000000e+2,3.761406250e+1,-1.220470625e+1,
-1.590000000e+2,3.720000000e+1,-1.220400000e+1,
-1.590078125e+2,3.780312500e+1,-1.229581250e+1,
-1.590000000e+2,3.780000000e+1,-1.256630625e+1,
-1.600078125e+2,3.780781250e+1,-1.247166875e+1,
-1.570234375e+2,3.778281250e+1,-1.238409375e+1,
-1.579531250e+2,3.700000000e+1,-1.229440000e+1,
-1.600312500e+2,3.778750000e+1,-1.238480000e+1,
-1.570078125e+2,3.759843750e+1,-1.220400000e+1,
-1.610156250e+2,3.779843750e+1,-1.256630625e+1,
-1.599765625e+2,3.740000000e+1,-1.238338750e+1,
-1.579921875e+2,3.740312500e+1,-1.247520000e+1,
-1.579921875e+2,3.780000000e+1,-1.247520000e+1,
-1.600000000e+2,3.760312500e+1,-1.247308125e+1,
-1.570000000e+2,3.759531250e+1,-1.220400000e+1,
-1.589843750e+2,3.780000000e+1,-1.247449375e+1,
-1.610000000e+2,3.740156250e+1,-1.229440000e+1,
-1.590078125e+2,3.720468750e+1,-1.238550625e+1,
-1.600000000e+2,3.800000000e+1,-1.220541250e+1,
-1.570156250e+2,3.760000000e+1,-1.229369375e+1,
-1.559765625e+2,3.798125000e+1,-1.247308125e+1,
-1.599921875e+2,3.819687500e+1,-1.247520000e+1,
-1.590000000e+2,3.720000000e+1,-1.238126875e+1,
-1.570156250e+2,3.741875000e+1,-1.220894375e+1,
-1.610234375e+2,3.799843750e+1,-1.265811875e+1,
-1.610078125e+2,3.759531250e+1,-1.237844375e+1,
-1.619843750e+2,3.780156250e+1,-1.220611875e+1,
-1.570234375e+2,3.799062500e+1,-1.247378750e+1,
-1.570078125e+2,3.820000000e+1,-1.238550625e+1,
-1.549843750e+2,3.799687500e+1,-1.256842500e+1,
-1.609609375e+2,3.800000000e+1,-1.247731875e+1,
-1.590546875e+2,3.820312500e+1,-1.202602500e+1,
-1.579843750e+2,3.700000000e+1,-1.211360000e+1,
-1.590234375e+2,3.779218750e+1,-1.256277500e+1,
-1.569843750e+2,3.741875000e+1,-1.247873125e+1,
-1.580156250e+2,3.740156250e+1,-1.229440000e+1,
-1.579921875e+2,3.799687500e+1,-1.238480000e+1,
-1.590312500e+2,3.720000000e+1,-1.229440000e+1,
-1.610078125e+2,3.780156250e+1,-1.256771875e+1,
-1.589453125e+2,3.780000000e+1,-1.247661250e+1,
-1.560078125e+2,3.800312500e+1,-1.220400000e+1,
-1.579921875e+2,3.780000000e+1,-1.238480000e+1,
-1.569921875e+2,3.799375000e+1,-1.220400000e+1,
-1.599687500e+2,3.700000000e+1,-1.256560000e+1,
-1.600156250e+2,3.780625000e+1,-1.211360000e+1,
-1.590156250e+2,3.739062500e+1,-1.256630625e+1,
-1.580000000e+2,3.719843750e+1,-1.229722500e+1,
-1.579687500e+2,3.739687500e+1,-1.238550625e+1,
-1.560234375e+2,3.760000000e+1,-1.247520000e+1,
-1.620312500e+2,3.759687500e+1,-1.247520000e+1,
-1.599609375e+2,3.740000000e+1,-1.247520000e+1,
-1.590000000e+2,3.760312500e+1,-1.247520000e+1,
-1.600000000e+2,3.780000000e+1,-1.238480000e+1,
-1.610000000e+2,3.781093750e+1,-1.265600000e+1,
-1.600000000e+2,3.720000000e+1,-1.238338750e+1,
-1.600078125e+2,3.760000000e+1,-1.229510625e+1,
-1.580000000e+2,3.800000000e+1,-1.229369375e+1,
-1.600078125e+2,3.759375000e+1,-1.256630625e+1,
-1.590078125e+2,3.740312500e+1,-1.238480000e+1,
-1.580000000e+2,3.779687500e+1,-1.229440000e+1,
-1.589765625e+2,3.780156250e+1,-1.238056250e+1,
-1.620000000e+2,3.779687500e+1,-1.247590625e+1,
-1.610000000e+2,3.760312500e+1,-1.220400000e+1,
-1.560156250e+2,3.779375000e+1,-1.238762500e+1,
-1.620468750e+2,3.698906250e+1,-1.229298750e+1,
-1.609765625e+2,3.740468750e+1,-1.229440000e+1,
-1.589921875e+2,3.779531250e+1,-1.247590625e+1,
-1.590000000e+2,3.799687500e+1,-1.238480000e+1,
-1.590000000e+2,3.760000000e+1,-1.256560000e+1,
-1.570000000e+2,3.780000000e+1,-1.247520000e+1,
-1.590000000e+2,3.780156250e+1,-1.247520000e+1,
-1.580312500e+2,3.820000000e+1,-1.229510625e+1,
-1.569921875e+2,3.800156250e+1,-1.238480000e+1,
-1.589843750e+2,3.761406250e+1,-1.238338750e+1,
-1.589687500e+2,3.719843750e+1,-1.274640000e+1,
-1.580312500e+2,3.799843750e+1,-1.247308125e+1,
-1.620312500e+2,3.759218750e+1,-1.211430625e+1,
-1.599609375e+2,3.739843750e+1,-1.256489375e+1,
-1.589687500e+2,3.740000000e+1,-1.229440000e+1,
-1.570312500e+2,3.799843750e+1,-1.211430625e+1,
-1.609843750e+2,3.760312500e+1,-1.229228125e+1,
-1.580468750e+2,3.719843750e+1,-1.274640000e+1,
-1.589921875e+2,3.760312500e+1,-1.247308125e+1,
-1.600156250e+2,3.760000000e+1,-1.256560000e+1,
-1.580156250e+2,3.759843750e+1,-1.247520000e+1,
-1.589531250e+2,3.720000000e+1,-1.247520000e+1,
-1.610312500e+2,3.779375000e+1,-1.265600000e+1,
-1.569375000e+2,3.760000000e+1,-1.247661250e+1,
-1.570625000e+2,3.760000000e+1,-1.238550625e+1,
-1.599921875e+2,3.699843750e+1,-1.247590625e+1,
-1.569921875e+2,3.740000000e+1,-1.256560000e+1,
-1.600078125e+2,3.720000000e+1,-1.256277500e+1,
-1.589843750e+2,3.800468750e+1,-1.229510625e+1,
-1.560000000e+2,3.840312500e+1,-1.265458750e+1,
-1.600156250e+2,3.800468750e+1,-1.238480000e+1,
-1.580000000e+2,3.760000000e+1,-1.238480000e+1,
-1.590000000e+2,3.780312500e+1,-1.247802500e+1,
-1.600078125e+2,3.800000000e+1,-1.220400000e+1,
-1.610000000e+2,3.740000000e+1,-1.256560000e+1,
-1.610234375e+2,3.799531250e+1,-1.229581250e+1,
-1.589921875e+2,3.760156250e+1,-1.247520000e+1,
-1.590078125e+2,3.780312500e+1,-1.220470625e+1,
-1.579843750e+2,3.759062500e+1,-1.265741250e+1,
-1.580546875e+2,3.719843750e+1,-1.247096250e+1,
-1.610000000e+2,3.740781250e+1,-1.238268125e+1,
-1.579921875e+2,3.759843750e+1,-1.220470625e+1,
-1.590000000e+2,3.739843750e+1,-1.220400000e+1,
-1.570000000e+2,3.760000000e+1,-1.220400000e+1,
-1.590000000e+2,3.739687500e+1,-1.220258750e+1,
-1.570234375e+2,3.739843750e+1,-1.256489375e+1,
-1.579843750e+2,3.759687500e+1,-1.247520000e+1,
-1.609687500e+2,3.819843750e+1,-1.247449375e+1,
-1.600625000e+2,3.720781250e+1,-1.256560000e+1,
-1.570468750e+2,3.778281250e+1,-1.247378750e+1,
-1.620625000e+2,3.799843750e+1,-1.238480000e+1,
-1.599687500e+2,3.800156250e+1,-1.247378750e+1,
-1.569375000e+2,3.760000000e+1,-1.247520000e+1,
-1.561015625e+2,3.799687500e+1,-1.238480000e+1,
-1.630156250e+2,3.739843750e+1,-1.247449375e+1,
-1.579375000e+2,3.818593750e+1,-1.247590625e+1,
-1.589687500e+2,3.759531250e+1,-1.247520000e+1,
-1.600156250e+2,3.720000000e+1,-1.256630625e+1,
-1.580078125e+2,3.780156250e+1,-1.238762500e+1,
-1.589921875e+2,3.779531250e+1,-1.274781250e+1,
-1.600156250e+2,3.759687500e+1,-1.238480000e+1,
-1.580234375e+2,3.740000000e+1,-1.229440000e+1,
-1.579921875e+2,3.760468750e+1,-1.247378750e+1,
-1.590312500e+2,3.740000000e+1,-1.247590625e+1,
-1.609921875e+2,3.799843750e+1,-1.229440000e+1,
-1.590000000e+2,3.779843750e+1,-1.211501250e+1,
-1.600000000e+2,3.780468750e+1,-1.238409375e+1,
-1.580000000e+2,3.820000000e+1,-1.229440000e+1,
-1.600078125e+2,3.760625000e+1,-1.247590625e+1,
-1.599921875e+2,3.760468750e+1,-1.238338750e+1,
-1.570000000e+2,3.699843750e+1,-1.256771875e+1,
-1.600000000e+2,3.759843750e+1,-1.211360000e+1,
-1.590000000e+2,3.740000000e+1,-1.238409375e+1,
-1.600000000e+2,3.780000000e+1,-1.229510625e+1,
-1.610000000e+2,3.760000000e+1,-1.229440000e+1,
-1.600078125e+2,3.778906250e+1,-1.211289375e+1,
-1.600078125e+2,3.800000000e+1,-1.238268125e+1,
-1.590000000e+2,3.760312500e+1,-1.247520000e+1,
-1.620000000e+2,3.700156250e+1,-1.247449375e+1,
-1.589921875e+2,3.782031250e+1,-1.238480000e+1,
-1.600078125e+2,3.819687500e+1,-1.247378750e+1,
-1.569687500e+2,3.720000000e+1,-1.220400000e+1,
-1.559687500e+2,3.779687500e+1,-1.247520000e+1,
-1.589453125e+2,3.780000000e+1,-1.238833125e+1,
-1.600312500e+2,3.779843750e+1,-1.220400000e+1,
-1.579843750e+2,3.800312500e+1,-1.229581250e+1,
-1.599843750e+2,3.799687500e+1,-1.256630625e+1,
-1.589921875e+2,3.719843750e+1,-1.238480000e+1,
-1.600390625e+2,3.798437500e+1,-1.256630625e+1,
-1.569921875e+2,3.780625000e+1,-1.220682500e+1,
-1.600156250e+2,3.739843750e+1,-1.229440000e+1,
-1.610000000e+2,3.760156250e+1,-1.229651875e+1,
-1.589921875e+2,3.739687500e+1,-1.265529375e+1,
-1.580078125e+2,3.740000000e+1,-1.247520000e+1,
-1.600156250e+2,3.779687500e+1,-1.238480000e+1,
-1.620000000e+2,3.799687500e+1,-1.238480000e+1,
-1.570390625e+2,3.780312500e+1,-1.238480000e+1,
-1.589765625e+2,3.720000000e+1,-1.238691875e+1,
-1.580078125e+2,3.781250000e+1,-1.247308125e+1,
-1.580000000e+2,3.779375000e+1,-1.220400000e+1,
-1.589765625e+2,3.780156250e+1,-1.247731875e+1,
-1.609843750e+2,3.780156250e+1,-1.247520000e+1,
-1.599531250e+2,3.740000000e+1,-1.247520000e+1,
-1.559687500e+2,3.780000000e+1,-1.229440000e+1,
-1.570156250e+2,3.739375000e+1,-1.238550625e+1,
-1.600078125e+2,3.760468750e+1,-1.229440000e+1,
-1.589921875e+2,3.800000000e+1,-1.229651875e+1,
-1.580000000e+2,3.759375000e+1,-1.247449375e+1,
-1.600000000e+2,3.740312500e+1,-1.229440000e+1,
-1.589921875e+2,3.739687500e+1,-1.247520000e+1,
