CH1,CH2,CH3,CH4,Ts
1.182812500e+2,-6.003125000e-2,-2.101562500e-1,3.976562500e-2,
1.220625000e+2,-6.400000000e-2,-2.100000000e-1,4.976562500e-2,
1.196875000e+2,-6.837500000e-2,-2.196875000e-1,5.023437500e-2,
1.181406250e+2,-7.996875000e-2,-1.797656250e-1,3.023437500e-2,
1.195781250e+2,-5.575000000e-2,-2.101562500e-1,2.976562500e-2,
1.100000000e+2,-6.406250000e-2,-2.100000000e-1,6.000000000e-2,
1.207031250e+2,-5.171875000e-2,-2.000000000e-1,4.046875000e-2,
1.196093750e+2,-6.062500000e-2,-2.100781250e-1,1.992187500e-2,
1.159218750e+2,-5.971875000e-2,-1.900000000e-1,3.937500000e-2,
1.159218750e+2,-6.009375000e-2,-1.900000000e-1,6.007812500e-2,
1.162968750e+2,-5.993750000e-2,-1.802343750e-1,4.015625000e-2,
1.199687500e+2,-6.006250000e-2,-1.896093750e-1,4.937500000e-2,
1.158437500e+2,-6.456250000e-2,-1.698437500e-1,5.046875000e-2,
1.159218750e+2,-6.753125000e-2,-1.910937500e-1,3.976562500e-2,
1.164687500e+2,-5.581250000e-2,-2.007812500e-1,6.046875000e-2,
1.220156250e+2,-6.031250000e-2,-1.978906250e-1,3.000000000e-2,
1.178281250e+2,-5.521875000e-2,-1.588281250e-1,6.039062500e-2,
1.201875000e+2,-5.265625000e-2,-1.817968750e-1,5.000000000e-2,
1.200156250e+2,-6.868750000e-2,-1.888281250e-1,5.914062500e-2,
1.222968750e+2,-6.328125000e-2,-1.603125000e-1,3.007812500e-2,
1.239843750e+2,-6.040625000e-2,-1.904687500e-1,7.031250000e-2,
1.216562500e+2,-5.834375000e-2,-1.695312500e-1,5.015625000e-2,
1.200625000e+2,-4.925000000e-2,-1.801562500e-1,5.976562500e-2,
1.220781250e+2,-7.662500000e-2,-1.698437500e-1,5.039062500e-2,
1.197031250e+2,-5.484375000e-2,-1.799218750e-1,4.093750000e-2,
1.184375000e+2,-5.637500000e-2,-1.710937500e-1,2.960937500e-2,
1.257968750e+2,-6.800000000e-2,-1.595312500e-1,5.664062500e-2,
1.136875000e+2,-6.006250000e-2,-1.696875000e-1,8.140625000e-2,
1.195312500e+2,-6.450000000e-2,-1.559375000e-1,4.328125000e-2,
1.200781250e+2,-5.206250000e-2,-1.395312500e-1,2.953125000e-2,
1.218281250e+2,-5.962500000e-2,-1.598437500e-1,0.000000000e+0,
1.221718750e+2,-6.043750000e-2,-1.402343750e-1,2.039062500e-2,
1.183125000e+2,-4.787500000e-2,-1.300000000e-1,6.007812500e-2,
1.176406250e+2,-6.381250000e-2,-1.402343750e-1,5.054687500e-2,
1.219062500e+2,-5.231250000e-2,-1.398437500e-1,3.000000000e-2,
1.200468750e+2,-5.962500000e-2,-1.301562500e-1,5.023437500e-2,
1.219531250e+2,-6.006250000e-2,-1.501562500e-1,3.968750000e-2,
1.182812500e+2,-6.012500000e-2,-1.392968750e-1,5.031250000e-2,
1.140468750e+2,-5.596875000e-2,-1.408593750e-1,5.976562500e-2,
1.139687500e+2,-6.784375000e-2,-1.599218750e-1,3.898437500e-2,
1.159375000e+2,-5.987500000e-2,-1.290625000e-1,3.015625000e-2,
1.180781250e+2,-6.028125000e-2,-1.293750000e-1,4.031250000e-2,
1.121875000e+2,-7.203125000e-2,-1.211718750e-1,2.906250000e-2,
1.135937500e+2,-6.796875000e-2,-1.489843750e-1,2.054687500e-2,
1.218593750e+2,-6.796875000e-2,-1.082031250e-1,5.210937500e-2,
1.183125000e+2,-5.996875000e-2,-1.195312500e-1,5.726562500e-2,
1.138750000e+2,-5.600000000e-2,-1.007812500e-1,2.000000000e-2,
1.199218750e+2,-6.037500000e-2,-1.185156250e-1,5.179687500e-2,
1.180000000e+2,-7.212500000e-2,-7.867187500e-2,4.914062500e-2,
1.199843750e+2,-6.328125000e-2,-1.014062500e-1,5.031250000e-2,
1.139375000e+2,-5.584375000e-2,-9.992187500e-2,4.945312500e-2,
1.219218750e+2,-5.609375000e-2,-9.945312500e-2,3.960937500e-2,
1.162031250e+2,-5.593750000e-2,-9.062500000e-2,3.992187500e-2,
1.176875000e+2,-5.603125000e-2,-1.104687500e-1,4.023437500e-2,
1.200937500e+2,-6.021875000e-2,-9.929687500e-2,4.992187500e-2,
1.197812500e+2,-6.403125000e-2,-1.005468750e-1,4.000000000e-2,
1.240468750e+2,-5.200000000e-2,-9.906250000e-2,4.976562500e-2,
1.165000000e+2,-5.581250000e-2,-7.007812500e-2,6.984375000e-2,
1.137812500e+2,-5.625000000e-2,-8.937500000e-2,6.000000000e-2,
1.162343750e+2,-5.196875000e-2,-8.023437500e-2,4.000000000e-2,
1.135000000e+2,-5.259375000e-2,-9.039062500e-2,6.976562500e-2,
1.241875000e+2,-4.412500000e-2,-7.304687500e-2,5.234375000e-2,
1.216718750e+2,-5.137500000e-2,-7.015625000e-2,2.984375000e-2,
1.179687500e+2,-5.225000000e-2,-6.007812500e-2,4.960937500e-2,
1.180156250e+2,-5.500000000e-2,-6.007812500e-2,4.062500000e-2,
1.158906250e+2,-6.793750000e-2,-6.000000000e-2,3.960937500e-2,
1.140625000e+2,-6.021875000e-2,-6.007812500e-2,5.007812500e-2,
1.159843750e+2,-6.406250000e-2,-5.000000000e-2,4.937500000e-2,
1.162656250e+2,-4.815625000e-2,-5.023437500e-2,7.968750000e-2,
1.262968750e+2,-4.340625000e-2,-4.000000000e-2,7.031250000e-2,
1.276718750e+2,-5.984375000e-2,-5.000000000e-2,5.007812500e-2,
1.199531250e+2,-6.003125000e-2,-4.015625000e-2,5.000000000e-2,
1.240312500e+2,-6.387500000e-2,-2.015625000e-2,4.953125000e-2,
1.198750000e+2,-6.012500000e-2,-5.007812500e-2,7.007812500e-2,
1.180000000e+2,-5.190625000e-2,-2.984375000e-2,5.015625000e-2,
1.140000000e+2,-6.381250000e-2,-2.992187500e-2,5.953125000e-2,
1.159687500e+2,-6.796875000e-2,-2.976562500e-2,6.007812500e-2,
1.159531250e+2,-6.809375000e-2,-1.992187500e-2,5.000000000e-2,
1.140312500e+2,-5.196875000e-2,-3.054687500e-2,5.000000000e-2,
1.179843750e+2,-5.603125000e-2,-3.984375000e-2,4.000000000e-2,
1.118437500e+2,-5.200000000e-2,-2.000000000e-2,4.929687500e-2,
1.140781250e+2,-6.028125000e-2,-1.000000000e-2,7.039062500e-2,
1.219531250e+2,-6.400000000e-2,-2.000000000e-2,4.015625000e-2,
1.160000000e+2,-5.981250000e-2,-1.562500000e-4,5.000000000e-2,
1.279218750e+2,-5.609375000e-2,2.000000000e-2,6.078125000e-2,
1.242656250e+2,-6.006250000e-2,7.812500000e-5,2.968750000e-2,
1.120000000e+2,-4.409375000e-2,-9.921875000e-3,6.968750000e-2,
1.139218750e+2,-5.915625000e-2,-7.812500000e-5,4.007812500e-2,
1.140000000e+2,-6.815625000e-2,-7.812500000e-5,3.976562500e-2,
1.159843750e+2,-6.006250000e-2,9.687500000e-3,1.976562500e-2,
1.160000000e+2,-6.000000000e-2,1.929687500e-2,6.984375000e-2,
1.158906250e+2,-5.275000000e-2,3.023437500e-2,4.101562500e-2,
1.119843750e+2,-4.728125000e-2,2.031250000e-2,3.867187500e-2,
1.200000000e+2,-6.646875000e-2,2.882812500e-2,6.960937500e-2,
1.140000000e+2,-6.296875000e-2,2.937500000e-2,5.195312500e-2,
1.220000000e+2,-5.200000000e-2,3.937500000e-2,4.992187500e-2,
1.160781250e+2,-5.993750000e-2,3.953125000e-2,6.843750000e-2,
1.160000000e+2,-6.018750000e-2,4.945312500e-2,9.070312500e-2,
1.159531250e+2,-6.000000000e-2,4.085937500e-2,5.062500000e-2,
1.180000000e+2,-6.781250000e-2,3.765625000e-2,3.023437500e-2,
1.179062500e+2,-7.225000000e-2,7.890625000e-2,1.968750000e-2,
1.239375000e+2,-5.593750000e-2,6.101562500e-2,4.960937500e-2,
1.203125000e+2,-6.000000000e-2,5.867187500e-2,5.992187500e-2,
1.160781250e+2,-5.996875000e-2,7.000000000e-2,6.000000000e-2,
1.140000000e+2,-6.809375000e-2,6.007812500e-2,5.031250000e-2,
1.141093750e+2,-6.400000000e-2,6.015625000e-2,4.007812500e-2,
1.119531250e+2,-6.003125000e-2,6.000000000e-2,3.984375000e-2,
1.178437500e+2,-5.987500000e-2,1.000781250e-1,4.992187500e-2,
1.200625000e+2,-5.206250000e-2,7.968750000e-2,5.968750000e-2,
1.161250000e+2,-6.812500000e-2,9.000000000e-2,6.976562500e-2,
1.100156250e+2,-5.993750000e-2,8.031250000e-2,2.992187500e-2,
1.119375000e+2,-6.406250000e-2,1.001562500e-1,5.015625000e-2,
1.139843750e+2,-5.950000000e-2,6.000000000e-2,3.007812500e-2,
1.099843750e+2,-5.212500000e-2,1.000781250e-1,2.968750000e-2,
1.100000000e+2,-5.990625000e-2,7.992187500e-2,3.968750000e-2,
1.100312500e+2,-5.206250000e-2,8.054687500e-2,5.000000000e-2,
1.098750000e+2,-5.996875000e-2,1.001562500e-1,4.976562500e-2,
1.140156250e+2,-5.200000000e-2,1.099218750e-1,6.000000000e-2,
1.118125000e+2,-6.468750000e-2,9.976562500e-2,5.007812500e-2,
1.199218750e+2,-6.784375000e-2,1.003906250e-1,5.000000000e-2,
1.160937500e+2,-6.400000000e-2,1.100000000e-1,4.976562500e-2,
1.160000000e+2,-6.387500000e-2,1.098437500e-1,6.062500000e-2,
1.121875000e+2,-6.003125000e-2,1.202343750e-1,2.976562500e-2,
1.119843750e+2,-6.400000000e-2,1.007812500e-1,7.859375000e-2,
1.138750000e+2,-5.618750000e-2,1.162500000e-1,6.195312500e-2,
1.179843750e+2,-5.190625000e-2,1.400781250e-1,4.937500000e-2,
1.125468750e+2,-6.300000000e-2,1.235156250e-1,5.921875000e-2,
1.059687500e+2,-6.878125000e-2,1.172656250e-1,6.046875000e-2,
1.139531250e+2,-6.000000000e-2,1.393750000e-1,6.007812500e-2,
1.139843750e+2,-6.421875000e-2,1.510937500e-1,7.015625000e-2,
1.160156250e+2,-5.200000000e-2,1.000000000e-1,7.000000000e-2,
1.100000000e+2,-6.396875000e-2,1.400781250e-1,5.929687500e-2,
1.159218750e+2,-6.050000000e-2,1.303906250e-1,2.992187500e-2,
1.140937500e+2,-5.190625000e-2,1.100781250e-1,4.000000000e-2,
1.100156250e+2,-6.378125000e-2,1.397656250e-1,3.015625000e-2,
1.099843750e+2,-5.662500000e-2,1.295312500e-1,3.953125000e-2,
1.119843750e+2,-5.178125000e-2,1.307812500e-1,1.007812500e-2,
1.120156250e+2,-6.390625000e-2,1.610937500e-1,7.000000000e-2,
1.160625000e+2,-6.025000000e-2,1.479687500e-1,6.953125000e-2,
1.180468750e+2,-5.993750000e-2,1.303906250e-1,3.953125000e-2,
1.179375000e+2,-5.612500000e-2,1.514843750e-1,4.085937500e-2,
1.136875000e+2,-5.200000000e-2,1.486718750e-1,4.968750000e-2,
1.099062500e+2,-6.806250000e-2,1.408593750e-1,4.000000000e-2,
1.101718750e+2,-6.037500000e-2,1.605468750e-1,5.031250000e-2,
1.118750000e+2,-7.168750000e-2,1.489843750e-1,3.867187500e-2,
1.100937500e+2,-4.781250000e-2,1.511718750e-1,4.132812500e-2,
1.140781250e+2,-6.900000000e-2,1.594531250e-1,7.062500000e-2,
1.096718750e+2,-6.303125000e-2,1.500000000e-1,5.867187500e-2,
1.082500000e+2,-5.600000000e-2,1.477343750e-1,5.117187500e-2,
1.180937500e+2,-6.015625000e-2,1.442187500e-1,6.937500000e-2,
1.158281250e+2,-6.400000000e-2,1.895312500e-1,2.898437500e-2,
1.077500000e+2,-6.393750000e-2,1.375781250e-1,5.140625000e-2,
1.043125000e+2,-6.000000000e-2,1.403906250e-1,6.921875000e-2,
1.200156250e+2,-6.006250000e-2,1.299218750e-1,2.992187500e-2,
1.097656250e+2,-5.993750000e-2,1.400000000e-1,4.953125000e-2,
1.161718750e+2,-5.600000000e-2,1.400781250e-1,4.000000000e-2,
1.096250000e+2,-5.993750000e-2,1.600000000e-1,3.984375000e-2,
1.080937500e+2,-7.171875000e-2,1.404687500e-1,4.992187500e-2,
1.119843750e+2,-7.259375000e-2,1.485156250e-1,4.046875000e-2,
1.120625000e+2,-6.403125000e-2,1.686718750e-1,2.953125000e-2,
1.160156250e+2,-6.806250000e-2,1.647656250e-1,4.929687500e-2,
1.078750000e+2,-6.068750000e-2,1.400000000e-1,5.007812500e-2,
1.142656250e+2,-5.593750000e-2,1.601562500e-1,7.062500000e-2,
1.198750000e+2,-5.987500000e-2,1.496875000e-1,6.929687500e-2,
1.098906250e+2,-6.403125000e-2,1.498437500e-1,5.031250000e-2,
1.099531250e+2,-6.809375000e-2,1.398437500e-1,7.000000000e-2,
1.119843750e+2,-5.212500000e-2,1.701562500e-1,3.953125000e-2,
1.118906250e+2,-6.009375000e-2,1.600000000e-1,4.039062500e-2,
1.159531250e+2,-6.396875000e-2,1.696093750e-1,6.984375000e-2,
1.121718750e+2,-6.796875000e-2,1.392187500e-1,3.007812500e-2,
1.099375000e+2,-6.800000000e-2,1.400000000e-1,4.109375000e-2,
1.119062500e+2,-6.428125000e-2,1.296093750e-1,7.031250000e-2,
1.120625000e+2,-5.587500000e-2,1.505468750e-1,6.921875000e-2,
1.118281250e+2,-5.231250000e-2,1.689843750e-1,4.984375000e-2,
1.180156250e+2,-6.428125000e-2,1.199218750e-1,4.968750000e-2,
1.120000000e+2,-5.934375000e-2,1.707031250e-1,3.992187500e-2,
1.179843750e+2,-5.612500000e-2,1.692968750e-1,6.031250000e-2,
1.120625000e+2,-6.021875000e-2,1.398437500e-1,5.968750000e-2,
1.177968750e+2,-6.000000000e-2,1.607812500e-1,1.976562500e-2,
1.144218750e+2,-6.425000000e-2,1.599218750e-1,4.031250000e-2,
1.119062500e+2,-6.790625000e-2,1.482812500e-1,5.000000000e-2,
1.121875000e+2,-5.565625000e-2,1.194531250e-1,2.953125000e-2,
1.080937500e+2,-4.787500000e-2,1.303125000e-1,1.976562500e-2,
1.097812500e+2,-5.240625000e-2,1.301562500e-1,2.046875000e-2,
1.100781250e+2,-6.406250000e-2,1.504687500e-1,4.085937500e-2,
1.098750000e+2,-5.503125000e-2,1.595312500e-1,4.992187500e-2,
1.119687500e+2,-4.834375000e-2,1.201562500e-1,3.882812500e-2,
1.101093750e+2,-6.825000000e-2,1.504687500e-1,4.132812500e-2,
1.099062500e+2,-5.540625000e-2,1.500000000e-1,6.921875000e-2,
1.119218750e+2,-4.796875000e-2,1.197656250e-1,2.000000000e-2,
1.120625000e+2,-5.568750000e-2,1.493750000e-1,5.007812500e-2,
1.101250000e+2,-5.965625000e-2,1.307812500e-1,4.000000000e-2,
1.079218750e+2,-6.378125000e-2,1.474218750e-1,4.992187500e-2,
1.101562500e+2,-6.118750000e-2,1.442187500e-1,6.000000000e-2,
1.100937500e+2,-5.600000000e-2,1.204687500e-1,4.929687500e-2,
1.122031250e+2,-6.012500000e-2,1.289062500e-1,4.000000000e-2,
1.119375000e+2,-5.990625000e-2,1.394531250e-1,4.000000000e-2,
1.145312500e+2,-6.015625000e-2,1.505468750e-1,3.000000000e-2,
1.177031250e+2,-6.796875000e-2,1.296093750e-1,4.992187500e-2,
1.097812500e+2,-5.600000000e-2,1.600000000e-1,3.984375000e-2,
1.121406250e+2,-6.012500000e-2,1.093750000e-1,6.953125000e-2,
1.120000000e+2,-5.600000000e-2,1.106250000e-1,7.015625000e-2,
1.117968750e+2,-5.625000000e-2,1.300000000e-1,6.007812500e-2,
1.079843750e+2,-6.381250000e-2,1.199218750e-1,5.000000000e-2,
1.123281250e+2,-4.728125000e-2,1.200000000e-1,6.015625000e-2,
1.116875000e+2,-4.868750000e-2,1.200000000e-1,3.062500000e-2,
1.055781250e+2,-5.650000000e-2,1.100000000e-1,3.945312500e-2,
1.042500000e+2,-6.037500000e-2,1.300000000e-1,6.007812500e-2,
1.080937500e+2,-5.900000000e-2,1.086718750e-1,4.007812500e-2,
1.081562500e+2,-4.846875000e-2,1.108593750e-1,5.039062500e-2,
1.120781250e+2,-6.409375000e-2,1.188281250e-1,2.023437500e-2,
1.097343750e+2,-4.725000000e-2,8.960937500e-2,4.937500000e-2,
1.103593750e+2,-5.271875000e-2,1.113281250e-1,5.125000000e-2,
1.116406250e+2,-6.428125000e-2,1.089062500e-1,1.992187500e-2,
1.057968750e+2,-5.940625000e-2,1.001562500e-1,6.109375000e-2,
1.057500000e+2,-6.090625000e-2,1.104687500e-1,5.906250000e-2,
1.021093750e+2,-7.634375000e-2,1.095312500e-1,3.023437500e-2,
1.085781250e+2,-6.731250000e-2,9.976562500e-2,4.992187500e-2,
1.074062500e+2,-6.368750000e-2,9.992187500e-2,1.976562500e-2,
1.042343750e+2,-6.025000000e-2,8.937500000e-2,3.968750000e-2,
1.079375000e+2,-6.368750000e-2,8.000000000e-2,5.039062500e-2,
1.016406250e+2,-5.581250000e-2,8.992187500e-2,3.039062500e-2,
1.044062500e+2,-6.012500000e-2,8.007812500e-2,2.984375000e-2,
1.122500000e+2,-5.590625000e-2,7.054687500e-2,2.148437500e-2,
1.141406250e+2,-5.600000000e-2,6.039062500e-2,1.750000000e-2,
1.159062500e+2,-5.965625000e-2,6.671875000e-2,5.898437500e-2,
1.085781250e+2,-6.443750000e-2,7.648437500e-2,4.148437500e-2,
1.038750000e+2,-5.606250000e-2,4.023437500e-2,5.015625000e-2,
1.078125000e+2,-5.984375000e-2,6.914062500e-2,4.000000000e-2,
1.079843750e+2,-6.381250000e-2,6.992187500e-2,3.007812500e-2,
1.099218750e+2,-6.812500000e-2,8.992187500e-2,5.007812500e-2,
1.098437500e+2,-5.628125000e-2,5.937500000e-2,5.039062500e-2,
1.121562500e+2,-5.975000000e-2,4.992187500e-2,2.992187500e-2,
1.080937500e+2,-6.018750000e-2,4.015625000e-2,4.046875000e-2,
1.117031250e+2,-5.615625000e-2,5.984375000e-2,3.937500000e-2,
1.122187500e+2,-5.971875000e-2,4.000000000e-2,2.031250000e-2,
1.099218750e+2,-7.196875000e-2,6.007812500e-2,6.031250000e-2,
1.159843750e+2,-6.831250000e-2,3.984375000e-2,3.968750000e-2,
1.100781250e+2,-5.587500000e-2,5.031250000e-2,6.039062500e-2,
1.060937500e+2,-4.403125000e-2,3.937500000e-2,4.921875000e-2,
1.021093750e+2,-5.609375000e-2,2.906250000e-2,5.031250000e-2,
1.036562500e+2,-6.003125000e-2,9.296875000e-3,4.914062500e-2,
1.118125000e+2,-6.400000000e-2,2.320312500e-2,4.117187500e-2,
1.102343750e+2,-5.996875000e-2,2.703125000e-2,7.031250000e-2,
1.059687500e+2,-5.603125000e-2,-9.765625000e-3,4.960937500e-2,
1.080781250e+2,-5.587500000e-2,2.101562500e-2,6.054687500e-2,
1.021093750e+2,-5.212500000e-2,-1.093750000e-3,4.867187500e-2,
1.040000000e+2,-6.037500000e-2,2.210937500e-2,5.109375000e-2,
1.019843750e+2,-5.984375000e-2,2.906250000e-2,7.062500000e-2,
1.058906250e+2,-5.565625000e-2,9.609375000e-3,5.796875000e-2,
1.079375000e+2,-5.237500000e-2,9.375000000e-3,4.007812500e-2,
1.100000000e+2,-6.443750000e-2,-1.070312500e-2,4.992187500e-2,
1.081093750e+2,-6.796875000e-2,-1.007812500e-2,3.992187500e-2,
1.062656250e+2,-6.403125000e-2,-9.375000000e-3,4.992187500e-2,
1.001250000e+2,-6.400000000e-2,1.015625000e-2,4.984375000e-2,
1.017031250e+2,-7.200000000e-2,0.000000000e+0,6.992187500e-2,
1.058437500e+2,-6.453125000e-2,9.062500000e-3,5.000000000e-2,
1.077812500e+2,-5.978125000e-2,3.437500000e-3,4.000000000e-2,
1.101406250e+2,-6.387500000e-2,-3.101562500e-2,4.000000000e-2,
1.059218750e+2,-6.078125000e-2,-8.984375000e-3,3.921875000e-2,
1.038125000e+2,-5.625000000e-2,-3.828125000e-2,5.984375000e-2,
1.000312500e+2,-5.231250000e-2,-4.000000000e-2,5.054687500e-2,
1.040468750e+2,-4.812500000e-2,-3.984375000e-2,4.031250000e-2,
9.989062500e+1,-5.500000000e-2,-2.000000000e-2,3.968750000e-2,
1.023125000e+2,-7.171875000e-2,-3.992187500e-2,5.054687500e-2,
1.101250000e+2,-6.428125000e-2,-4.007812500e-2,3.000000000e-2,
1.077187500e+2,-6.000000000e-2,-4.078125000e-2,4.968750000e-2,
1.061093750e+2,-5.590625000e-2,-1.000000000e-2,4.992187500e-2,
1.099843750e+2,-5.628125000e-2,-4.000000000e-2,5.007812500e-2,
1.059375000e+2,-4.396875000e-2,-3.000000000e-2,2.000000000e-2,
1.080312500e+2,-5.965625000e-2,-4.007812500e-2,4.937500000e-2,
1.101093750e+2,-5.612500000e-2,-5.007812500e-2,4.992187500e-2,
1.140000000e+2,-5.190625000e-2,-6.000000000e-2,6.015625000e-2,
1.040000000e+2,-5.600000000e-2,-5.031250000e-2,4.015625000e-2,
1.039843750e+2,-5.984375000e-2,-4.054687500e-2,4.992187500e-2,
1.020468750e+2,-7.203125000e-2,-7.023437500e-2,4.976562500e-2,
1.080468750e+2,-5.587500000e-2,-4.984375000e-2,7.000000000e-2,
1.078125000e+2,-5.203125000e-2,-7.054687500e-2,5.000000000e-2,
1.020156250e+2,-5.209375000e-2,-8.000000000e-2,4.984375000e-2,
1.080468750e+2,-6.018750000e-2,-8.000000000e-2,4.984375000e-2,
1.038906250e+2,-5.984375000e-2,-5.000000000e-2,5.015625000e-2,
1.000000000e+2,-5.196875000e-2,-7.992187500e-2,4.000000000e-2,
1.039687500e+2,-5.612500000e-2,-7.992187500e-2,7.945312500e-2,
1.080000000e+2,-5.996875000e-2,-5.000000000e-2,5.132812500e-2,
1.060000000e+2,-6.390625000e-2,-9.039062500e-2,2.882812500e-2,
1.138750000e+2,-6.781250000e-2,-1.000000000e-1,8.000000000e-2,
1.100000000e+2,-6.825000000e-2,-8.984375000e-2,2.921875000e-2,
1.060156250e+2,-5.615625000e-2,-8.007812500e-2,1.968750000e-2,
1.040000000e+2,-5.953125000e-2,-8.906250000e-2,4.000000000e-2,
1.060937500e+2,-6.440625000e-2,-9.203125000e-2,2.984375000e-2,
1.080156250e+2,-5.600000000e-2,-6.078125000e-2,5.875000000e-2,
1.000468750e+2,-6.634375000e-2,-9.078125000e-2,6.101562500e-2,
1.020468750e+2,-6.725000000e-2,-1.303906250e-1,3.164062500e-2,
1.080000000e+2,-5.200000000e-2,-1.036718750e-1,2.992187500e-2,
1.100468750e+2,-6.793750000e-2,-8.828125000e-2,3.875000000e-2,
1.060000000e+2,-6.071875000e-2,-1.182031250e-1,6.046875000e-2,
1.100468750e+2,-5.196875000e-2,-1.116406250e-1,3.984375000e-2,
1.040156250e+2,-6.387500000e-2,-8.062500000e-2,7.921875000e-2,
1.079375000e+2,-6.390625000e-2,-9.757812500e-2,7.015625000e-2,
1.041562500e+2,-7.196875000e-2,-1.198437500e-1,7.015625000e-2,
1.019375000e+2,-6.003125000e-2,-1.109375000e-1,5.023437500e-2,
1.057656250e+2,-6.400000000e-2,-1.095312500e-1,5.984375000e-2,
1.101875000e+2,-5.993750000e-2,-1.294531250e-1,6.031250000e-2,
1.058750000e+2,-6.400000000e-2,-1.401562500e-1,5.015625000e-2,
1.119531250e+2,-5.987500000e-2,-1.300000000e-1,4.984375000e-2,
1.023437500e+2,-5.200000000e-2,-1.400781250e-1,5.007812500e-2,
9.779687500e+1,-5.603125000e-2,-1.296093750e-1,3.984375000e-2,
1.059375000e+2,-5.196875000e-2,-1.194531250e-1,6.007812500e-2,
1.040000000e+2,-5.609375000e-2,-1.000781250e-1,4.992187500e-2,
1.040156250e+2,-5.990625000e-2,-1.199218750e-1,3.992187500e-2,
1.000000000e+2,-5.231250000e-2,-1.299218750e-1,4.000000000e-2,
1.040000000e+2,-6.390625000e-2,-1.500000000e-1,4.007812500e-2,
1.020000000e+2,-4.731250000e-2,-1.299218750e-1,3.968750000e-2,
1.038281250e+2,-5.231250000e-2,-1.303125000e-1,5.007812500e-2,
1.080468750e+2,-5.209375000e-2,-1.400781250e-1,4.929687500e-2,
1.022343750e+2,-5.590625000e-2,-1.398437500e-1,9.007812500e-2,
1.018125000e+2,-5.231250000e-2,-1.301562500e-1,6.031250000e-2,
1.040625000e+2,-5.971875000e-2,-1.505468750e-1,5.007812500e-2,
9.995312500e+1,-4.818750000e-2,-1.400000000e-1,3.007812500e-2,
1.059062500e+2,-6.400000000e-2,-1.200000000e-1,3.968750000e-2,
1.076718750e+2,-4.765625000e-2,-1.481250000e-1,4.976562500e-2,
1.140312500e+2,-6.015625000e-2,-1.710156250e-1,6.023437500e-2,
1.060937500e+2,-6.006250000e-2,-1.417968750e-1,4.093750000e-2,
1.099062500e+2,-6.003125000e-2,-1.484375000e-1,3.914062500e-2,
1.062656250e+2,-5.618750000e-2,-1.432812500e-1,4.156250000e-2,
1.059375000e+2,-5.918750000e-2,-1.239843750e-1,2.765625000e-2,
1.080156250e+2,-6.409375000e-2,-1.196093750e-1,6.031250000e-2,
1.000312500e+2,-5.262500000e-2,-1.593750000e-1,4.929687500e-2,
9.998437500e+1,-4.784375000e-2,-1.500000000e-1,3.984375000e-2,
1.040000000e+2,-6.790625000e-2,-1.500000000e-1,3.023437500e-2,
1.000156250e+2,-7.234375000e-2,-1.398437500e-1,5.000000000e-2,
1.000937500e+2,-6.021875000e-2,-1.700000000e-1,3.000000000e-2,
9.395312500e+1,-5.596875000e-2,-1.402343750e-1,4.070312500e-2,
1.059687500e+2,-5.603125000e-2,-1.497656250e-1,6.007812500e-2,
1.021562500e+2,-5.603125000e-2,-1.303125000e-1,4.992187500e-2,
9.998437500e+1,-5.984375000e-2,-1.602343750e-1,4.000000000e-2,
9.796875000e+1,-6.790625000e-2,-1.284375000e-1,3.984375000e-2,
9.807812500e+1,-6.059375000e-2,-1.420312500e-1,3.015625000e-2,
1.020781250e+2,-5.193750000e-2,-1.606250000e-1,6.156250000e-2,
1.018437500e+2,-6.400000000e-2,-1.478906250e-1,6.953125000e-2,
9.998437500e+1,-5.990625000e-2,-1.312500000e-1,4.882812500e-2,
9.995312500e+1,-6.012500000e-2,-1.487500000e-1,4.078125000e-2,
9.793750000e+1,-6.000000000e-2,-1.208593750e-1,4.929687500e-2,
1.002500000e+2,-5.990625000e-2,-1.614062500e-1,4.085937500e-2,
1.062343750e+2,-5.575000000e-2,-1.378125000e-1,7.023437500e-2,
1.078906250e+2,-5.181250000e-2,-1.416406250e-1,4.921875000e-2,
1.038906250e+2,-5.225000000e-2,-1.506250000e-1,5.000000000e-2,
1.040156250e+2,-6.018750000e-2,-1.491406250e-1,3.976562500e-2,
1.061093750e+2,-6.400000000e-2,-1.395312500e-1,3.984375000e-2,
1.099843750e+2,-6.796875000e-2,-1.405468750e-1,4.046875000e-2,
1.059062500e+2,-6.406250000e-2,-1.504687500e-1,6.007812500e-2,
1.060156250e+2,-6.784375000e-2,-1.607031250e-1,5.000000000e-2,
1.038750000e+2,-4.771875000e-2,-1.698437500e-1,6.007812500e-2,
1.019375000e+2,-4.796875000e-2,-1.398437500e-1,4.000000000e-2,
9.989062500e+1,-5.990625000e-2,-1.300000000e-1,4.007812500e-2,
1.001093750e+2,-6.418750000e-2,-1.403125000e-1,2.968750000e-2,
1.059687500e+2,-5.287500000e-2,-1.207031250e-1,5.992187500e-2,
1.059687500e+2,-4.740625000e-2,-1.210937500e-1,3.093750000e-2,
