CH1,CH3,CH4,Ts
-1.760000000e+2,-4.201875000e+0,-1.250390625e+1,
-1.740000000e+2,-4.079062500e+0,-1.220078125e+1,
-1.730234375e+2,-4.120625000e+0,-1.230156250e+1,
-1.749921875e+2,-4.120000000e+0,-1.250000000e+1,
-1.730078125e+2,-4.162812500e+0,-1.239921875e+1,
-1.760000000e+2,-4.240000000e+0,-1.240000000e+1,
-1.730000000e+2,-4.161562500e+0,-1.230000000e+1,
-1.730000000e+2,-4.120312500e+0,-1.230000000e+1,
-1.740000000e+2,-4.160000000e+0,-1.229921875e+1,
-1.769921875e+2,-4.160000000e+0,-1.250000000e+1,
-1.759921875e+2,-4.200625000e+0,-1.230000000e+1,
-1.789843750e+2,-4.159375000e+0,-1.230000000e+1,
-1.770312500e+2,-4.039375000e+0,-1.230000000e+1,
-1.760156250e+2,-4.160000000e+0,-1.230000000e+1,
-1.770000000e+2,-4.040312500e+0,-1.240000000e+1,
-1.749687500e+2,-4.119687500e+0,-1.239921875e+1,
-1.750078125e+2,-4.119375000e+0,-1.220000000e+1,
-1.750234375e+2,-4.120625000e+0,-1.230000000e+1,
-1.759765625e+2,-4.200000000e+0,-1.230000000e+1,
-1.730156250e+2,-4.160312500e+0,-1.230078125e+1,
-1.749765625e+2,-4.160312500e+0,-1.220000000e+1,
-1.749921875e+2,-4.120937500e+0,-1.230000000e+1,
-1.780078125e+2,-4.080625000e+0,-1.220078125e+1,
-1.760156250e+2,-4.201250000e+0,-1.240000000e+1,
-1.789531250e+2,-4.159687500e+0,-1.220000000e+1,
-1.800390625e+2,-4.120000000e+0,-1.250000000e+1,
-1.769375000e+2,-4.119687500e+0,-1.240156250e+1,
-1.750078125e+2,-4.120000000e+0,-1.240078125e+1,
-1.759921875e+2,-4.080000000e+0,-1.230156250e+1,
-1.740156250e+2,-4.160625000e+0,-1.250000000e+1,
-1.759921875e+2,-4.120000000e+0,-1.230156250e+1,
-1.720000000e+2,-4.120000000e+0,-1.210234375e+1,
-1.760000000e+2,-4.240000000e+0,-1.250156250e+1,
-1.760234375e+2,-4.085937500e+0,-1.240390625e+1,
-1.790000000e+2,-4.078750000e+0,-1.230000000e+1,
-1.730000000e+2,-4.199687500e+0,-1.250000000e+1,
-1.770078125e+2,-4.120000000e+0,-1.240234375e+1,
-1.740000000e+2,-4.240000000e+0,-1.230000000e+1,
-1.729296875e+2,-4.118125000e+0,-1.220000000e+1,
-1.790000000e+2,-4.037812500e+0,-1.209765625e+1,
-1.729609375e+2,-4.199375000e+0,-1.240000000e+1,
-1.750468750e+2,-4.159687500e+0,-1.249843750e+1,
-1.760234375e+2,-4.159375000e+0,-1.240078125e+1,
-1.759453125e+2,-4.079375000e+0,-1.260000000e+1,
-1.719921875e+2,-4.082500000e+0,-1.239921875e+1,
-1.730000000e+2,-4.200312500e+0,-1.250078125e+1,
-1.740000000e+2,-4.124062500e+0,-1.230000000e+1,
-1.729921875e+2,-4.120000000e+0,-1.250000000e+1,
-1.760000000e+2,-4.240312500e+0,-1.220156250e+1,
-1.740078125e+2,-4.160312500e+0,-1.239921875e+1,
-1.750000000e+2,-4.160312500e+0,-1.240000000e+1,
-1.740000000e+2,-4.120000000e+0,-1.240078125e+1,
-1.760234375e+2,-4.159687500e+0,-1.220000000e+1,
-1.760156250e+2,-4.121562500e+0,-1.240156250e+1,
-1.770000000e+2,-4.080000000e+0,-1.230078125e+1,
-1.739140625e+2,-4.119687500e+0,-1.219609375e+1,
-1.720703125e+2,-4.200000000e+0,-1.260000000e+1,
-1.780312500e+2,-4.119062500e+0,-1.220156250e+1,
-1.749453125e+2,-4.159687500e+0,-1.219687500e+1,
-1.749765625e+2,-4.242187500e+0,-1.239843750e+1,
-1.770000000e+2,-4.160312500e+0,-1.240000000e+1,
-1.750078125e+2,-4.280000000e+0,-1.240078125e+1,
-1.750000000e+2,-4.119687500e+0,-1.230000000e+1,
-1.759843750e+2,-4.160625000e+0,-1.230000000e+1,
-1.760390625e+2,-4.119687500e+0,-1.220000000e+1,
-1.739687500e+2,-4.159687500e+0,-1.230000000e+1,
-1.780156250e+2,-4.202187500e+0,-1.270078125e+1,
-1.749687500e+2,-4.120000000e+0,-1.240234375e+1,
-1.760156250e+2,-4.120312500e+0,-1.250000000e+1,
-1.760078125e+2,-4.040312500e+0,-1.239843750e+1,
-1.770000000e+2,-4.200312500e+0,-1.229921875e+1,
-1.750078125e+2,-4.120625000e+0,-1.250000000e+1,
-1.790078125e+2,-4.198437500e+0,-1.240000000e+1,
-1.759921875e+2,-4.201250000e+0,-1.249687500e+1,
-1.760000000e+2,-4.120625000e+0,-1.260390625e+1,
-1.740000000e+2,-4.159687500e+0,-1.200000000e+1,
-1.770000000e+2,-4.239375000e+0,-1.229921875e+1,
-1.750000000e+2,-4.160312500e+0,-1.220078125e+1,
-1.760000000e+2,-4.280000000e+0,-1.240000000e+1,
-1.750000000e+2,-4.165625000e+0,-1.230156250e+1,
-1.760000000e+2,-4.080000000e+0,-1.239843750e+1,
-1.739921875e+2,-4.159687500e+0,-1.250000000e+1,
-1.750156250e+2,-4.197812500e+0,-1.229765625e+1,
-1.749921875e+2,-4.040312500e+0,-1.220000000e+1,
-1.740000000e+2,-4.200312500e+0,-1.240078125e+1,
-1.749921875e+2,-4.120000000e+0,-1.240000000e+1,
-1.749687500e+2,-4.080000000e+0,-1.250000000e+1,
-1.770078125e+2,-4.120000000e+0,-1.230390625e+1,
-1.740937500e+2,-4.120312500e+0,-1.220000000e+1,
-1.729140625e+2,-4.079687500e+0,-1.240078125e+1,
-1.760390625e+2,-4.120625000e+0,-1.240156250e+1,
-1.729609375e+2,-4.199375000e+0,-1.220000000e+1,
-1.780156250e+2,-4.163437500e+0,-1.209921875e+1,
-1.749921875e+2,-4.039687500e+0,-1.210078125e+1,
-1.760078125e+2,-4.160000000e+0,-1.200000000e+1,
-1.760000000e+2,-4.079687500e+0,-1.210078125e+1,
-1.749921875e+2,-4.201250000e+0,-1.219921875e+1,
-1.750078125e+2,-4.240000000e+0,-1.230000000e+1,
-1.760000000e+2,-4.160000000e+0,-1.220000000e+1,
-1.749765625e+2,-4.162812500e+0,-1.229062500e+1,
-1.779921875e+2,-4.040312500e+0,-1.260000000e+1,
-1.760156250e+2,-4.121250000e+0,-1.239765625e+1,
-1.749687500e+2,-4.200937500e+0,-1.239921875e+1,
-1.789765625e+2,-4.157500000e+0,-1.230078125e+1,
-1.760781250e+2,-4.039687500e+0,-1.250156250e+1,
-1.730156250e+2,-4.119687500e+0,-1.240000000e+1,
-1.760390625e+2,-4.160312500e+0,-1.220000000e+1,
-1.760000000e+2,-4.160000000e+0,-1.210078125e+1,
-1.760156250e+2,-4.200000000e+0,-1.230234375e+1,
-1.769921875e+2,-4.160312500e+0,-1.250000000e+1,
-1.740156250e+2,-4.200000000e+0,-1.240000000e+1,
-1.740000000e+2,-4.119687500e+0,-1.229687500e+1,
-1.770156250e+2,-4.159687500e+0,-1.200000000e+1,
-1.780156250e+2,-4.120312500e+0,-1.220000000e+1,
-1.740000000e+2,-4.120312500e+0,-1.220000000e+1,
-1.780000000e+2,-4.119687500e+0,-1.210000000e+1,
-1.770000000e+2,-4.120312500e+0,-1.229921875e+1,
-1.779921875e+2,-4.200312500e+0,-1.240078125e+1,
-1.780000000e+2,-4.120625000e+0,-1.240625000e+1,
-1.780078125e+2,-4.080000000e+0,-1.200000000e+1,
-1.769921875e+2,-4.120625000e+0,-1.230000000e+1,
-1.760078125e+2,-4.160625000e+0,-1.200078125e+1,
-1.770078125e+2,-4.159687500e+0,-1.250546875e+1,
-1.770078125e+2,-4.079062500e+0,-1.269687500e+1,
-1.760000000e+2,-4.080937500e+0,-1.240156250e+1,
-1.760000000e+2,-4.120625000e+0,-1.240000000e+1,
-1.750000000e+2,-4.080000000e+0,-1.220000000e+1,
-1.760000000e+2,-4.120625000e+0,-1.230000000e+1,
-1.759921875e+2,-4.160000000e+0,-1.210000000e+1,
-1.779765625e+2,-4.120000000e+0,-1.250000000e+1,
-1.780390625e+2,-4.160312500e+0,-1.210000000e+1,
-1.750156250e+2,-4.120312500e+0,-1.210000000e+1,
-1.760234375e+2,-4.120312500e+0,-1.240000000e+1,
-1.759921875e+2,-4.120000000e+0,-1.209921875e+1,
-1.760156250e+2,-4.159687500e+0,-1.210000000e+1,
-1.769921875e+2,-4.080000000e+0,-1.220234375e+1,
-1.760156250e+2,-4.121562500e+0,-1.240000000e+1,
-1.790312500e+2,-4.200312500e+0,-1.220000000e+1,
-1.790312500e+2,-4.122500000e+0,-1.240000000e+1,
-1.760703125e+2,-4.040000000e+0,-1.229843750e+1,
-1.749843750e+2,-4.080625000e+0,-1.240156250e+1,
-1.800078125e+2,-4.120312500e+0,-1.269843750e+1,
-1.740468750e+2,-4.160312500e+0,-1.209062500e+1,
-1.749531250e+2,-4.161250000e+0,-1.220156250e+1,
-1.760312500e+2,-4.240000000e+0,-1.240000000e+1,
-1.740078125e+2,-4.203125000e+0,-1.220000000e+1,
-1.770156250e+2,-4.120312500e+0,-1.230000000e+1,
-1.769765625e+2,-4.160000000e+0,-1.200000000e+1,
-1.750000000e+2,-4.120000000e+0,-1.220234375e+1,
-1.769921875e+2,-4.161562500e+0,-1.229921875e+1,
-1.780000000e+2,-4.280000000e+0,-1.240078125e+1,
-1.770000000e+2,-4.081250000e+0,-1.209843750e+1,
-1.769921875e+2,-4.119062500e+0,-1.230000000e+1,
-1.790000000e+2,-4.120000000e+0,-1.250156250e+1,
-1.770078125e+2,-4.120312500e+0,-1.230000000e+1,
-1.779921875e+2,-4.079375000e+0,-1.240000000e+1,
-1.770078125e+2,-4.160000000e+0,-1.239921875e+1,
-1.769843750e+2,-4.360625000e+0,-1.250078125e+1,
-1.780078125e+2,-4.043437500e+0,-1.220312500e+1,
-1.750000000e+2,-4.160312500e+0,-1.230000000e+1,
-1.790390625e+2,-4.120000000e+0,-1.229921875e+1,
-1.789843750e+2,-4.159375000e+0,-1.230625000e+1,
-1.770000000e+2,-4.038750000e+0,-1.249843750e+1,
-1.759843750e+2,-4.121250000e+0,-1.220156250e+1,
-1.730078125e+2,-4.200312500e+0,-1.260078125e+1,
-1.749843750e+2,-4.162500000e+0,-1.220390625e+1,
-1.770078125e+2,-4.080937500e+0,-1.239687500e+1,
-1.730156250e+2,-4.000625000e+0,-1.249843750e+1,
-1.759687500e+2,-4.080312500e+0,-1.230078125e+1,
-1.750312500e+2,-4.040312500e+0,-1.239687500e+1,
-1.749609375e+2,-4.040000000e+0,-1.250000000e+1,
-1.770390625e+2,-4.118750000e+0,-1.210078125e+1,
-1.780000000e+2,-4.198750000e+0,-1.239843750e+1,
-1.780078125e+2,-4.199687500e+0,-1.230000000e+1,
-1.790000000e+2,-4.120000000e+0,-1.240000000e+1,
-1.780000000e+2,-4.160000000e+0,-1.230000000e+1,
-1.779765625e+2,-4.160000000e+0,-1.250156250e+1,
-1.750078125e+2,-4.159375000e+0,-1.230234375e+1,
-1.770000000e+2,-4.116875000e+0,-1.200234375e+1,
-1.749921875e+2,-4.240000000e+0,-1.220234375e+1,
-1.780000000e+2,-4.119062500e+0,-1.260000000e+1,
-1.750156250e+2,-4.160625000e+0,-1.230000000e+1,
-1.769687500e+2,-4.201250000e+0,-1.230234375e+1,
-1.760781250e+2,-4.277812500e+0,-1.240078125e+1,
-1.730390625e+2,-4.039687500e+0,-1.240156250e+1,
-1.780234375e+2,-4.279375000e+0,-1.220000000e+1,
-1.739609375e+2,-4.120000000e+0,-1.230000000e+1,
-1.730156250e+2,-4.240312500e+0,-1.250000000e+1,
-1.740078125e+2,-4.080000000e+0,-1.260078125e+1,
-1.750000000e+2,-4.120625000e+0,-1.269921875e+1,
-1.720078125e+2,-4.120000000e+0,-1.230000000e+1,
-1.760468750e+2,-4.242812500e+0,-1.230000000e+1,
-1.780078125e+2,-4.040000000e+0,-1.230000000e+1,
-1.750078125e+2,-4.240000000e+0,-1.220078125e+1,
-1.760156250e+2,-4.120000000e+0,-1.229921875e+1,
-1.780000000e+2,-4.240312500e+0,-1.250000000e+1,
-1.760156250e+2,-4.078125000e+0,-1.230000000e+1,
-1.749921875e+2,-4.079687500e+0,-1.239843750e+1,
-1.760000000e+2,-4.114687500e+0,-1.230625000e+1,
-1.750000000e+2,-4.239687500e+0,-1.210078125e+1,
-1.750312500e+2,-4.119375000e+0,-1.220078125e+1,
-1.769765625e+2,-4.160937500e+0,-1.229765625e+1,
-1.740078125e+2,-4.159687500e+0,-1.209687500e+1,
-1.800078125e+2,-4.159687500e+0,-1.210000000e+1,
-1.760000000e+2,-4.041875000e+0,-1.270156250e+1,
-1.750000000e+2,-4.000937500e+0,-1.240000000e+1,
-1.730000000e+2,-4.119687500e+0,-1.220078125e+1,
-1.749921875e+2,-4.080000000e+0,-1.230000000e+1,
-1.760000000e+2,-4.079687500e+0,-1.200000000e+1,
-1.760000000e+2,-4.080625000e+0,-1.200000000e+1,
-1.759921875e+2,-4.199687500e+0,-1.200000000e+1,
-1.749453125e+2,-4.160937500e+0,-1.189843750e+1,
-1.719921875e+2,-4.160000000e+0,-1.239921875e+1,
-1.740625000e+2,-4.160000000e+0,-1.219921875e+1,
-1.760000000e+2,-4.201250000e+0,-1.210000000e+1,
-1.739609375e+2,-4.198750000e+0,-1.220000000e+1,
-1.730156250e+2,-4.000000000e+0,-1.220000000e+1,
-1.749687500e+2,-4.080000000e+0,-1.210156250e+1,
-1.750468750e+2,-4.040000000e+0,-1.219843750e+1,
-1.730000000e+2,-4.119062500e+0,-1.250000000e+1,
-1.760000000e+2,-4.159062500e+0,-1.219921875e+1,
-1.730312500e+2,-4.080000000e+0,-1.240078125e+1,
-1.739609375e+2,-4.200937500e+0,-1.230000000e+1,
-1.760234375e+2,-4.319687500e+0,-1.220000000e+1,
-1.739765625e+2,-4.123437500e+0,-1.249765625e+1,
-1.740000000e+2,-4.080000000e+0,-1.230234375e+1,
-1.729921875e+2,-4.120000000e+0,-1.200156250e+1,
-1.730156250e+2,-4.079375000e+0,-1.220000000e+1,
-1.740000000e+2,-4.080312500e+0,-1.200000000e+1,
-1.720000000e+2,-4.120000000e+0,-1.220078125e+1,
-1.740000000e+2,-4.160000000e+0,-1.210078125e+1,
-1.740156250e+2,-4.120937500e+0,-1.229921875e+1,
-1.760000000e+2,-4.120000000e+0,-1.220000000e+1,
-1.730000000e+2,-4.079375000e+0,-1.230000000e+1,
-1.740000000e+2,-4.040000000e+0,-1.219921875e+1,
-1.720000000e+2,-4.120000000e+0,-1.240000000e+1,
-1.729609375e+2,-4.160000000e+0,-1.230000000e+1,
-1.760156250e+2,-4.121250000e+0,-1.189843750e+1,
-1.759609375e+2,-4.080000000e+0,-1.230000000e+1,
-1.730312500e+2,-4.120625000e+0,-1.230000000e+1,
-1.769843750e+2,-4.160312500e+0,-1.240000000e+1,
-1.709140625e+2,-4.160000000e+0,-1.219531250e+1,
-1.720156250e+2,-4.159687500e+0,-1.210312500e+1,
-1.750000000e+2,-4.119375000e+0,-1.230078125e+1,
-1.759921875e+2,-4.082812500e+0,-1.200078125e+1,
-1.720156250e+2,-4.080000000e+0,-1.220000000e+1,
-1.729609375e+2,-4.240000000e+0,-1.190156250e+1,
-1.750078125e+2,-4.040937500e+0,-1.219843750e+1,
-1.709921875e+2,-4.000312500e+0,-1.230078125e+1,
-1.759609375e+2,-4.000625000e+0,-1.230156250e+1,
-1.739296875e+2,-4.159062500e+0,-1.200078125e+1,
-1.740156250e+2,-4.083125000e+0,-1.220312500e+1,
-1.740000000e+2,-4.079687500e+0,-1.220078125e+1,
-1.729765625e+2,-4.160625000e+0,-1.200312500e+1,
-1.720078125e+2,-3.960000000e+0,-1.200000000e+1,
-1.730078125e+2,-4.082500000e+0,-1.229921875e+1,
-1.719843750e+2,-4.120312500e+0,-1.220234375e+1,
-1.719921875e+2,-4.040625000e+0,-1.210234375e+1,
-1.739609375e+2,-4.040000000e+0,-1.190000000e+1,
-1.750156250e+2,-4.000000000e+0,-1.199921875e+1,
-1.710078125e+2,-4.160312500e+0,-1.210078125e+1,
-1.739843750e+2,-4.078750000e+0,-1.220078125e+1,
-1.720234375e+2,-4.080000000e+0,-1.230000000e+1,
-1.729765625e+2,-4.040000000e+0,-1.220000000e+1,
-1.729843750e+2,-4.115937500e+0,-1.210156250e+1,
-1.709765625e+2,-4.120000000e+0,-1.199843750e+1,
-1.710234375e+2,-3.920625000e+0,-1.220000000e+1,
-1.740078125e+2,-4.000625000e+0,-1.189765625e+1,
-1.730000000e+2,-4.039062500e+0,-1.180078125e+1,
-1.720000000e+2,-3.960000000e+0,-1.190000000e+1,
-1.720078125e+2,-4.079062500e+0,-1.230000000e+1,
-1.740078125e+2,-4.040312500e+0,-1.190234375e+1,
-1.730000000e+2,-4.080000000e+0,-1.190156250e+1,
-1.740000000e+2,-4.040312500e+0,-1.160000000e+1,
-1.720000000e+2,-4.041250000e+0,-1.199843750e+1,
-1.740078125e+2,-4.120000000e+0,-1.200234375e+1,
-1.730156250e+2,-4.000000000e+0,-1.190000000e+1,
-1.710078125e+2,-3.999062500e+0,-1.190078125e+1,
-1.710000000e+2,-4.000000000e+0,-1.189843750e+1,
-1.700234375e+2,-3.999687500e+0,-1.210000000e+1,
-1.740078125e+2,-4.082500000e+0,-1.189843750e+1,
-1.720000000e+2,-4.117187500e+0,-1.200000000e+1,
-1.729765625e+2,-3.879375000e+0,-1.219687500e+1,
-1.680078125e+2,-3.960000000e+0,-1.170000000e+1,
-1.719609375e+2,-4.040000000e+0,-1.210000000e+1,
-1.700312500e+2,-3.960000000e+0,-1.210625000e+1,
-1.700156250e+2,-4.079687500e+0,-1.170000000e+1,
-1.689531250e+2,-4.039687500e+0,-1.200078125e+1,
-1.719843750e+2,-3.999375000e+0,-1.190000000e+1,
-1.700234375e+2,-3.880000000e+0,-1.200000000e+1,
-1.720234375e+2,-3.997187500e+0,-1.170312500e+1,
-1.719921875e+2,-4.040312500e+0,-1.169609375e+1,
-1.700000000e+2,-4.040000000e+0,-1.199921875e+1,
-1.710078125e+2,-4.040000000e+0,-1.189765625e+1,
-1.719843750e+2,-4.000312500e+0,-1.189921875e+1,
-1.700000000e+2,-4.000000000e+0,-1.210000000e+1,
-1.720000000e+2,-3.878750000e+0,-1.190000000e+1,
-1.710078125e+2,-4.081250000e+0,-1.170078125e+1,
-1.720000000e+2,-3.840937500e+0,-1.180000000e+1,
-1.710000000e+2,-3.880937500e+0,-1.190078125e+1,
-1.720000000e+2,-3.922187500e+0,-1.189921875e+1,
-1.700390625e+2,-4.041562500e+0,-1.190078125e+1,
-1.689765625e+2,-4.040000000e+0,-1.200156250e+1,
-1.709843750e+2,-4.040312500e+0,-1.200000000e+1,
-1.679921875e+2,-3.960000000e+0,-1.170000000e+1,
-1.710156250e+2,-4.040000000e+0,-1.160390625e+1,
-1.719765625e+2,-3.999062500e+0,-1.200000000e+1,
-1.679843750e+2,-4.000312500e+0,-1.170000000e+1,
-1.680000000e+2,-4.040000000e+0,-1.200156250e+1,
-1.690000000e+2,-4.041562500e+0,-1.169531250e+1,
-1.740234375e+2,-4.122812500e+0,-1.159765625e+1,
-1.740234375e+2,-3.881562500e+0,-1.180000000e+1,
-1.690312500e+2,-3.881562500e+0,-1.160000000e+1,
-1.670000000e+2,-3.960312500e+0,-1.179921875e+1,
-1.709765625e+2,-3.920000000e+0,-1.180000000e+1,
-1.730000000e+2,-3.959375000e+0,-1.179921875e+1,
-1.720000000e+2,-3.879687500e+0,-1.160625000e+1,
-1.700000000e+2,-4.039375000e+0,-1.140078125e+1,
-1.720000000e+2,-3.918750000e+0,-1.180156250e+1,
-1.699921875e+2,-3.879375000e+0,-1.149921875e+1,
-1.699921875e+2,-3.880625000e+0,-1.160625000e+1,
-1.680000000e+2,-4.043125000e+0,-1.209843750e+1,
-1.710000000e+2,-4.078437500e+0,-1.150234375e+1,
-1.699921875e+2,-3.920625000e+0,-1.149687500e+1,
-1.690078125e+2,-3.960000000e+0,-1.180156250e+1,
-1.679843750e+2,-3.920312500e+0,-1.190000000e+1,
-1.700000000e+2,-4.040625000e+0,-1.170000000e+1,
-1.679843750e+2,-4.040000000e+0,-1.190000000e+1,
-1.710078125e+2,-3.999375000e+0,-1.160000000e+1,
-1.670546875e+2,-3.960625000e+0,-1.190000000e+1,
-1.680703125e+2,-3.881562500e+0,-1.170000000e+1,
-1.719843750e+2,-3.880000000e+0,-1.179843750e+1,
-1.679921875e+2,-3.840000000e+0,-1.130078125e+1,
-1.710000000e+2,-3.880312500e+0,-1.160468750e+1,
-1.669843750e+2,-3.920937500e+0,-1.180000000e+1,
-1.700312500e+2,-3.959375000e+0,-1.160156250e+1,
-1.700078125e+2,-3.840312500e+0,-1.140000000e+1,
-1.690546875e+2,-3.880000000e+0,-1.160234375e+1,
-1.660078125e+2,-3.840625000e+0,-1.159921875e+1,
-1.669921875e+2,-4.000625000e+0,-1.140078125e+1,
-1.680078125e+2,-3.958750000e+0,-1.150078125e+1,
-1.670000000e+2,-3.960312500e+0,-1.130000000e+1,
-1.679921875e+2,-3.920000000e+0,-1.150000000e+1,
-1.669609375e+2,-3.882500000e+0,-1.170078125e+1,
-1.650078125e+2,-3.840937500e+0,-1.160000000e+1,
-1.690078125e+2,-3.960000000e+0,-1.170000000e+1,
-1.660000000e+2,-3.840000000e+0,-1.160000000e+1,
-1.680000000e+2,-3.801562500e+0,-1.170000000e+1,
-1.660000000e+2,-3.960000000e+0,-1.160078125e+1,
-1.660000000e+2,-3.840625000e+0,-1.160000000e+1,
-1.670000000e+2,-3.919687500e+0,-1.150000000e+1,
-1.660000000e+2,-3.840625000e+0,-1.160000000e+1,
-1.669921875e+2,-3.840000000e+0,-1.150000000e+1,
-1.690078125e+2,-3.840312500e+0,-1.159921875e+1,
-1.660156250e+2,-3.880000000e+0,-1.170000000e+1,
-1.659843750e+2,-3.880312500e+0,-1.170000000e+1,
-1.670000000e+2,-3.799062500e+0,-1.170000000e+1,
-1.660000000e+2,-3.880000000e+0,-1.160000000e+1,
-1.670234375e+2,-3.800000000e+0,-1.129765625e+1,
-1.679843750e+2,-3.920937500e+0,-1.140859375e+1,
-1.650000000e+2,-3.839062500e+0,-1.180156250e+1,
-1.659921875e+2,-3.920937500e+0,-1.169843750e+1,
-1.630000000e+2,-3.919375000e+0,-1.159765625e+1,
-1.659921875e+2,-3.841250000e+0,-1.120078125e+1,
-1.660000000e+2,-3.840000000e+0,-1.139921875e+1,
-1.659843750e+2,-3.799687500e+0,-1.130000000e+1,
-1.670312500e+2,-3.800312500e+0,-1.149921875e+1,
-1.639843750e+2,-3.880312500e+0,-1.150156250e+1,
-1.679765625e+2,-3.720000000e+0,-1.140000000e+1,
-1.649609375e+2,-3.799062500e+0,-1.149765625e+1,
-1.660234375e+2,-3.799375000e+0,-1.150234375e+1,
-1.659921875e+2,-3.880000000e+0,-1.119921875e+1,
-1.660078125e+2,-3.758750000e+0,-1.130078125e+1,
-1.670234375e+2,-3.720000000e+0,-1.100000000e+1,
-1.669843750e+2,-3.800312500e+0,-1.130546875e+1,
-1.650000000e+2,-3.760000000e+0,-1.160078125e+1,
-1.650156250e+2,-3.837187500e+0,-1.120859375e+1,
-1.630156250e+2,-3.880000000e+0,-1.110078125e+1,
-1.639765625e+2,-3.879687500e+0,-1.140000000e+1,
-1.650156250e+2,-3.799687500e+0,-1.130000000e+1,
-1.649609375e+2,-3.800625000e+0,-1.150156250e+1,
-1.680312500e+2,-3.799687500e+0,-1.140000000e+1,
-1.629531250e+2,-3.760000000e+0,-1.140000000e+1,
-1.640312500e+2,-3.800000000e+0,-1.129921875e+1,
-1.650000000e+2,-3.760000000e+0,-1.120000000e+1,
-1.639843750e+2,-3.800000000e+0,-1.130000000e+1,
-1.630078125e+2,-3.800000000e+0,-1.130078125e+1,
-1.650000000e+2,-3.881875000e+0,-1.139921875e+1,
-1.610000000e+2,-3.920000000e+0,-1.110000000e+1,
-1.640390625e+2,-3.724375000e+0,-1.129921875e+1,
-1.660000000e+2,-3.719687500e+0,-1.130000000e+1,
-1.650156250e+2,-3.840000000e+0,-1.129921875e+1,
-1.619921875e+2,-3.840312500e+0,-1.140078125e+1,
-1.620000000e+2,-3.799687500e+0,-1.119921875e+1,
-1.620000000e+2,-3.760625000e+0,-1.120000000e+1,
-1.619765625e+2,-3.800312500e+0,-1.109921875e+1,
-1.660000000e+2,-3.721562500e+0,-1.139531250e+1,
-1.630000000e+2,-3.802500000e+0,-1.140078125e+1,
-1.639921875e+2,-3.878750000e+0,-1.119843750e+1,
-1.620078125e+2,-3.679375000e+0,-1.100234375e+1,
-1.650156250e+2,-3.844687500e+0,-1.130156250e+1,
-1.639921875e+2,-3.839062500e+0,-1.120000000e+1,
-1.620000000e+2,-3.760000000e+0,-1.130078125e+1,
-1.610000000e+2,-3.800000000e+0,-1.140000000e+1,
-1.620000000e+2,-3.720312500e+0,-1.120000000e+1,
-1.619921875e+2,-3.760000000e+0,-1.140000000e+1,
-1.640078125e+2,-3.800000000e+0,-1.100000000e+1,
-1.620156250e+2,-3.759687500e+0,-1.099843750e+1,
-1.630000000e+2,-3.719687500e+0,-1.140000000e+1,
-1.620156250e+2,-3.760312500e+0,-1.090078125e+1,
-1.640156250e+2,-3.720000000e+0,-1.119921875e+1,
-1.629765625e+2,-3.760000000e+0,-1.119921875e+1,
-1.619375000e+2,-3.721562500e+0,-1.100000000e+1,
-1.590468750e+2,-3.880000000e+0,-1.120000000e+1,
-1.650312500e+2,-3.720000000e+0,-1.100000000e+1,
-1.610859375e+2,-3.799687500e+0,-1.099921875e+1,
-1.609453125e+2,-3.800312500e+0,-1.110000000e+1,
-1.639921875e+2,-3.719062500e+0,-1.110000000e+1,
-1.630234375e+2,-3.839687500e+0,-1.139843750e+1,
-1.619921875e+2,-3.638750000e+0,-1.089921875e+1,
-1.620078125e+2,-3.760625000e+0,-1.110000000e+1,
-1.600625000e+2,-3.759687500e+0,-1.110000000e+1,
-1.590234375e+2,-3.639375000e+0,-1.079843750e+1,
-1.610312500e+2,-3.800000000e+0,-1.120000000e+1,
-1.609843750e+2,-3.760000000e+0,-1.090000000e+1,
-1.610312500e+2,-3.719062500e+0,-1.120000000e+1,
-1.640000000e+2,-3.640000000e+0,-1.090078125e+1,
-1.600000000e+2,-3.680000000e+0,-1.100078125e+1,
-1.630000000e+2,-3.680000000e+0,-1.090078125e+1,
-1.599921875e+2,-3.681562500e+0,-1.109921875e+1,
-1.620000000e+2,-3.640000000e+0,-1.100000000e+1,
-1.600000000e+2,-3.720937500e+0,-1.100000000e+1,
-1.590156250e+2,-3.719062500e+0,-1.110390625e+1,
-1.630000000e+2,-3.600000000e+0,-1.070000000e+1,
-1.590000000e+2,-3.760937500e+0,-1.110000000e+1,
-1.630000000e+2,-3.683437500e+0,-1.070468750e+1,
-1.589921875e+2,-3.639375000e+0,-1.090000000e+1,
-1.610000000e+2,-3.720937500e+0,-1.080156250e+1,
-1.580000000e+2,-3.677812500e+0,-1.110000000e+1,
-1.599687500e+2,-3.559375000e+0,-1.069687500e+1,
-1.549921875e+2,-3.562187500e+0,-1.090312500e+1,
-1.570000000e+2,-3.640000000e+0,-1.080078125e+1,
-1.560156250e+2,-3.597500000e+0,-1.080078125e+1,
-1.609921875e+2,-3.720000000e+0,-1.070078125e+1,
-1.580390625e+2,-3.639687500e+0,-1.099843750e+1,
-1.580000000e+2,-3.720000000e+0,-1.090078125e+1,
-1.589453125e+2,-3.680312500e+0,-1.080000000e+1,
-1.620078125e+2,-3.680000000e+0,-1.080078125e+1,
-1.589843750e+2,-3.680000000e+0,-1.059921875e+1,
-1.599921875e+2,-3.642500000e+0,-1.090156250e+1,
-1.580234375e+2,-3.520625000e+0,-1.080000000e+1,
